Edition,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature
1667,The Greatest,Hat,,,,Black Gloves,,USA,Dosbrak
1668,The Greatest,,Sweat,,Side Eyes,Speed Ball,,Purple,Dosbrak
1669,Butterflies and Bees,Crown,,,,Red Gloves,Navy Suit,Purple,Dosbrak
1670,The Greatest,Sparring Headgear,,,,Postage Stamp,Purple Suit,Red,Dosbrak
1671,The Greatest,,,Locked,,,,Black,Dosbrak
1672,Butterflies and Bees,,,,,Black Gloves,The King's Gown,Red,Dosbrak
1673,Butterflies and Bees,,,,,Shook Up The World,,Gold,Dosbrak
1674,The Greatest,Crown GOAT,,,,Red Gloves,Navy Suit,Purple,Dosbrak
1675,The Greatest,,,,,Mirror,Navy Suit,Gold,Dosbrak
1676,The Greatest,,,,,Red Gloves,Navy Suit,Red,Dosbrak
1677,The Greatest,,,Medal,,Microphones,Navy Suit,Black,Dosbrak
1678,The Greatest,Crown GOAT,,,Wayfarers,Microphones,,Purple,Dosbrak
1679,The Greatest,Sparring Headgear,,,,Speed Ball,,Orange,Dosbrak
1680,The Greatest,,Sweat,GOAT Mouthguard,,Postage Stamp,,Gold,Dosbrak
1681,The Greatest,,,,Wayfarers,Speed Ball,Navy Suit,Purple,Dosbrak
1682,The Greatest,Hat,Sweat,,,Shook Up The World,,Solana,Dosbrak
1683,Butterflies and Bees,,,,,Speed Ball,Black Suit,Black,Dosbrak
1684,The Greatest,,Scratch,Medal,,Black Gloves,Gown,Gold,Dosbrak
1685,The Greatest,,,,Bruised Eye,Black Gloves,,Black,Dosbrak
1686,The Greatest,Crown GOAT,,,Wayfarers,Shook Up The World,,Gold,Dosbrak
1687,Butterflies and Bees,,,Locked,,,Astronaut,Red,Dosbrak
1688,Butterflies and Bees,,Sweat,,Wayfarers,Postage Stamp,,Red,Dosbrak
1689,Butterflies and Bees,Hat,,Medal,,Postage Stamp,,Red,Dosbrak
1690,Butterflies and Bees,,,Locked,,Black Gloves,The King's Gown,USA,Dosbrak
1691,Butterflies and Bees,Hat,Sweat,Medal,,Speed Ball,,Purple,Dosbrak
1692,The Greatest,,Scratch,,Bruised Eye,Black Gloves,Peach Suit,Gold,Dosbrak
1693,The Greatest,,,,,Speed Ball,Navy Suit,Red,Dosbrak
1694,The Greatest,,,Medal,,Microphones,Gown,Black,Dosbrak
1695,Underwater,,Sweat,,Wayfarers,Speed Ball,,Solana,Dosbrak
1696,The Greatest,Crown GOAT,,,,Postage Stamp,Navy Suit,Purple,Dosbrak
1697,The Greatest,Crown GOAT,,GOAT Mouthguard,Bruised Eye,Postage Stamp,,Black,Dosbrak
1698,The Greatest,Hat,Scratch,,Wayfarers,,Black Suit,Gold,Dosbrak
1699,Underwater,,,,Wayfarers,Speed Ball,Navy Suit,Black,Dosbrak
1700,The Greatest,,Sweat,Medal,,Mirror,,Red,Dosbrak
1701,Butterflies and Bees,Hat,,,,Black Gloves,Peach Suit,Purple,Dosbrak
1702,The Greatest,Sparring Headgear,,,Side Eyes,,Navy Suit,Orange,Dosbrak
1703,The Greatest,Crown GOAT,Sweat,Medal,,Towel,,Red,Dosbrak
1704,Butterflies and Bees,,Sweat,Medal,Wayfarers,Shook Up The World,,Orange,Dosbrak
1705,The Greatest,Crown GOAT,Scratch,GOAT Mouthguard,,Towel,,Red,Dosbrak
1706,Butterflies and Bees,Hat,Scratch,Medal,Wayfarers,Red Gloves,Peach Suit,Gold,Dosbrak
1707,The Greatest,Sparring Headgear,Sweat,,Side Eyes,,,Red,Dosbrak
1708,Butterflies and Bees,,Sweat,,Wayfarers,,,Orange,Dosbrak
1709,The Greatest,Sparring Headgear,,,,Diamond Gloves,Black Suit,Red,Dosbrak
1710,Butterflies and Bees,,Sweat,,Side Eyes,Speed Ball,,Red,Dosbrak
1711,Underwater,Crown GOAT,,Medal,Side Eyes,Red Gloves,,Purple,Dosbrak
1712,The Greatest,Sparring Headgear,,,Bruised Eye,Black Gloves,The King's Gown,Red,Dosbrak
1713,Underwater,,,,Side Eyes,Shook Up The World,Gown,USA,Dosbrak
1714,The Greatest,Sparring Headgear,Scratch,,,,,Red,Dosbrak
1715,Butterflies and Bees,Crown GOAT,,,,Shook Up The World,Peach Suit,Orange,Dosbrak
1716,Underwater,Hat,,,,,Peach Suit,Purple,Dosbrak
1717,Butterflies and Bees,,,,Wayfarers,,,Red,Dosbrak
1718,The Greatest,,Sweat,,,Microphones,,Gold,Dosbrak
1719,The Greatest,,Scratch,,,Black Gloves,Elvis Gown,Black,Dosbrak
1720,Butterflies and Bees,Halo,Sweat,,,Towel,,Black,Dosbrak
1721,Butterflies and Bees,,,,,Speed Ball,,Solana,Dosbrak
1722,Underwater,Sparring Headgear,Sweat,,,,,Black,Dosbrak
1723,Butterflies and Bees,Sparring Headgear,Sweat,,Bruised Eye,,,Black,Dosbrak
1724,Underwater,,,,Wayfarers,,Navy Suit,Solana,Dosbrak
1725,The Greatest,,,,,Mirror,Peach Suit,Purple,Dosbrak
1726,The Greatest,,,,,,Gold Suit,Black,Dosbrak
1727,Underwater,Halo,,,,Speed Ball,Elvis Gown,Solana,Dosbrak
1728,Butterflies and Bees,Crown GOAT,,,,Black Gloves,Purple Suit,Red,Dosbrak
1729,Underwater,,,,,Black Gloves,,Purple,Dosbrak
1730,The Greatest,Sparring Headgear,,Medal,Side Eyes,Black Gloves,Purple Suit,Orange,Dosbrak
1731,The Greatest,,,,,Speed Ball,,Solana,Dosbrak
1732,The Greatest,,Scratch,,,Microphones,,USA,Dosbrak
1733,The Greatest,Sparring Headgear,Sweat,Medal,,,,Red,Dosbrak
1734,Butterflies and Bees,,,GOAT Mouthguard,,Postage Stamp,Navy Suit,Purple,Dosbrak
1735,Underwater,Crown GOAT,,,Wayfarers,Red Gloves,Black Suit,Solana,Dosbrak
1736,The Greatest,Sparring Headgear,,,,Red Gloves,Purple Suit,Red,Dosbrak
1737,Underwater,Hat,,,Wayfarers,Postage Stamp,Black Suit,Solana,Dosbrak
1738,Butterflies and Bees,Crown GOAT,,,,Black Gloves,Gown,Gold,Dosbrak
1739,The Greatest,,Sweat,Medal,,Speed Ball,,Purple,Dosbrak
1740,The Greatest,Hat,,,Side Eyes,Red Gloves,,Black,Dosbrak
1741,The Greatest,,Sweat,Locked,,Speed Ball,,Orange,Dosbrak
1742,Butterflies and Bees,,Scratch,,,Shook Up The World,Peach Suit,Black,Dosbrak
1743,The Greatest,,,Locked,,,Gown,Black,Dosbrak
1744,The Greatest,,,,,Shook Up The World,The King's Gown,Black,Dosbrak
1745,Underwater,Hat,,GOAT Mouthguard,,Red Gloves,Navy Suit,Solana,Dosbrak
1746,The Greatest,Sparring Headgear,,,,,Gown,Orange,Dosbrak
1747,Underwater,,,,,Postage Stamp,Navy Suit,Solana,Dosbrak
1748,The Greatest,,,,Bruised Eye,Red Gloves,Black Suit,Red,Dosbrak
1749,Butterflies and Bees,,,,Wayfarers,Red Gloves,,Purple,Dosbrak
1750,The Greatest,Crown GOAT,Sweat,GOAT Mouthguard,Side Eyes,Towel,,Red,Dosbrak
1751,Butterflies and Bees,,,,Wayfarers,Postage Stamp,Purple Suit,Purple,Dosbrak
1752,The Greatest,Hat,,Medal,Bruised Eye,Speed Ball,Gown,Gold,Dosbrak
1753,Butterflies and Bees,Halo,,,Side Eyes,Red Gloves,Gold Suit,Red,Dosbrak
1754,Butterflies and Bees,Halo,,,,Black Gloves,Navy Suit,Purple,Dosbrak
1755,The Greatest,,,Locked,,Black Gloves,Gown,Black,Dosbrak
1756,The Greatest,,,,Wayfarers,,Gown,Solana,Dosbrak
1757,The Greatest,,,,,Postage Stamp,Elvis Gown,Purple,Dosbrak
1758,The Greatest,Hat,,,Wayfarers,Speed Ball,,Red,Dosbrak
1759,Underwater,,,GOAT Mouthguard,,Speed Ball,Gown,Black,Dosbrak
1760,Butterflies and Bees,Sparring Headgear,Scratch,,,,,Gold,Dosbrak
1761,The Greatest,Halo,,,Wayfarers,Shook Up The World,Purple Suit,Orange,Dosbrak
1762,Underwater,Halo,,Medal,,Black Gloves,Purple Suit,Solana,Dosbrak
1763,The Greatest,,Sweat,,,Black Gloves,,Orange,Dosbrak
1764,The Greatest,Hat,,Medal,,,Gown,Red,Dosbrak
1765,The Greatest,Hat,,,Bruised Eye,Mirror,Peach Suit,Orange,Dosbrak
1766,The Greatest,Sparring Headgear,,,,Postage Stamp,Black Suit,Purple,Dosbrak
1767,The Greatest,,Sweat,,Wayfarers,Towel,,Cabin,Dosbrak
1768,The Greatest,,Scratch,Medal,,Black Gloves,Black Suit,Red,Dosbrak
1769,Underwater,Hat,,,,Shook Up The World,Purple Suit,Black,Dosbrak
1770,The Greatest,Halo,,,Wayfarers,Towel,,Purple,Dosbrak
1771,The Greatest,Crown GOAT,Sweat,Locked,,,,Black,Dosbrak
1772,The Greatest,,,,,Speed Ball,Peach Suit,Gold,Dosbrak
1773,Butterflies and Bees,Sparring Headgear,Scratch,,,Speed Ball,Purple Suit,Red,Dosbrak
1774,Butterflies and Bees,Halo,Sweat,Medal,Bruised Eye,Speed Ball,,Gold,Dosbrak
1775,The Greatest,Sparring Headgear,,,Bruised Eye,Black Gloves,,Gold,Dosbrak
1776,The Greatest,,,,,,Elvis Gown,Orange,Dosbrak
1777,The Greatest,,,Medal,,Shook Up The World,Navy Suit,Black,Dosbrak
1778,The Greatest,,,Locked,Wayfarers,Red Gloves,Elvis Gown,Red,Dosbrak
1779,Butterflies and Bees,,,,Wayfarers,,The King's Gown,Purple,Dosbrak
1780,The Greatest,,,Locked,,Red Gloves,Purple Suit,Red,Dosbrak
1781,Underwater,,,,Bruised Eye,,Black Suit,Solana,Dosbrak
1782,Underwater,Crown GOAT,,,Bruised Eye,,Gown,Black,Dosbrak
1783,The Greatest,Sparring Headgear,,,,Red Gloves,,Black,Dosbrak
1784,Butterflies and Bees,Crown GOAT,Scratch,,Bruised Eye,Postage Stamp,Elvis Gown,Gold,Dosbrak
1785,Butterflies and Bees,Hat,,,,Speed Ball,Purple Suit,Red,Dosbrak
1786,Butterflies and Bees,Crown GOAT,,,,,The King's Gown,Black,Dosbrak
1787,The Greatest,,,,Wayfarers,,Navy Suit,Orange,Dosbrak
1788,Butterflies and Bees,,Sweat,Medal,Wayfarers,Speed Ball,,Purple,Dosbrak
1789,The Greatest,Hat,,,,Red Gloves,,Solana,Dosbrak
1790,The Greatest,Hat,Moustache,Locked,,,,Black,Dosbrak
1791,The Greatest,,,,Bruised Eye,Speed Ball,Elvis Gown,Purple,Dosbrak
1792,The Greatest,,Sweat,Locked,,,,Solana,Dosbrak
1793,Butterflies and Bees,,,,,Red Gloves,Black Suit,Purple,Dosbrak
1794,The Greatest,Sparring Headgear,,,Bruised Eye,,Black Suit,Purple,Dosbrak
1795,The Greatest,Hat,Scratch,,,,,Black,Dosbrak
1796,Butterflies and Bees,Hat,,,,Black Gloves,,Gold,Dosbrak
1797,Underwater,Hat,,,Side Eyes,Postage Stamp,Purple Suit,Black,Dosbrak
1798,The Greatest,Crown GOAT,,GOAT Mouthguard,Side Eyes,,The King's Gown,Black,Dosbrak
1799,The Greatest,Hat,,,,Red Gloves,Gold Suit,Red,Dosbrak
1800,The Greatest,Halo,,Medal,,Black Gloves,Black Suit,Gold,Dosbrak
1801,The Greatest,,Scratch,,,,,Orange,Dosbrak
1802,Underwater,Hat,,,Wayfarers,Red Gloves,Gown,Black,Dosbrak
1803,Butterflies and Bees,Hat,,GOAT Mouthguard,Wayfarers,Shook Up The World,Peach Suit,Gold,Dosbrak
1804,The Greatest,,Sweat,,Bruised Eye,Speed Ball,,Gold,Dosbrak
1805,Butterflies and Bees,Sparring Headgear,Sweat,GOAT Mouthguard,,Towel,,Black,Dosbrak
1806,Butterflies and Bees,Sparring Headgear,,,,Speed Ball,,Black,Dosbrak
1807,Butterflies and Bees,,,,Bruised Eye,Shook Up The World,Gown,Gold,Dosbrak
1808,The Greatest,Sparring Headgear,,GOAT Mouthguard,,Speed Ball,Navy Suit,Red,Dosbrak
1809,The Greatest,,,GOAT Mouthguard,,,Peach Suit,Purple,Dosbrak
1810,The Greatest,,Sweat,,,Postage Stamp,,Black,Dosbrak
1811,The Greatest,Sparring Headgear,Sweat,,,Red Gloves,,Black,Dosbrak
1812,The Greatest,,Scratch,,,Black Gloves,Elvis Gown,Solana,Dosbrak
1813,Butterflies and Bees,,Sweat,,,Red Gloves,,Red,Dosbrak
1814,The Greatest,Crown GOAT,Sweat,Medal,,Shook Up The World,,Black,Dosbrak
1815,The Greatest,,Sweat,,Wayfarers,,,Red,Dosbrak
1816,The Greatest,,,,,Mirror,Elvis Gown,Red,Dosbrak
1817,The Greatest,,,,Side Eyes,Speed Ball,,Red,Dosbrak
1818,Butterflies and Bees,Halo,Moustache,,Wayfarers,Shook Up The World,Navy Suit,Gold,Dosbrak
1819,Underwater,Halo,,,,Red Gloves,,Purple,Dosbrak
1820,The Greatest,,,,Wayfarers,Towel,,Black,Dosbrak
1821,The Greatest,,,GOAT Mouthguard,Wayfarers,Postage Stamp,Purple Suit,Orange,Dosbrak
1822,The Greatest,,,,,Microphones,Black Suit,Gold,Dosbrak
1823,The Greatest,,Scratch,Locked,,,Navy Suit,Purple,Dosbrak
1824,Underwater,Sparring Headgear,Sweat,,,,,Solana,Dosbrak
1825,The Greatest,Sparring Headgear,Sweat,GOAT Mouthguard,,Postage Stamp,,Red,Dosbrak
1826,The Greatest,,,,Bruised Eye,Speed Ball,Black Suit,Gold,Dosbrak
1827,The Greatest,,,,Wayfarers,Speed Ball,Gown,Gold,Dosbrak
1828,Butterflies and Bees,,,,,Postage Stamp,Peach Suit,Black,Dosbrak
1829,Butterflies and Bees,,,,Wayfarers,,Gown,Gold,Dosbrak
1830,Butterflies and Bees,,Sweat,,,Black Gloves,,Solana,Dosbrak
1831,The Greatest,Sparring Headgear,,,,,Black Suit,Gold,Dosbrak
1832,Butterflies and Bees,,,,,Shook Up The World,Gown,Purple,Dosbrak
1833,The Greatest,,,,,Postage Stamp,Black Suit,Black,Dosbrak
1834,The Greatest,Hat,,,Side Eyes,Postage Stamp,,Red,Dosbrak
1835,The Greatest,,,,,Speed Ball,Purple Suit,Black,Dosbrak
1836,Underwater,Hat,Sweat,GOAT Mouthguard,Bruised Eye,Towel,,Purple,Dosbrak
1837,The Greatest,,,Medal,Wayfarers,,Navy Suit,Purple,Dosbrak
1838,Butterflies and Bees,,,,,Microphones,Navy Suit,Gold,Dosbrak
1839,The Greatest,Sparring Headgear,Sweat,,Side Eyes,Black Gloves,,Red,Dosbrak
1840,Butterflies and Bees,Sparring Headgear,Sweat,Medal,,,,Orange,Dosbrak
1841,The Greatest,,,,Wayfarers,,Black Suit,Gold,Dosbrak
1842,The Greatest,,,,Wayfarers,Microphones,The King's Gown,Solana,Dosbrak
1843,The Greatest,Sparring Headgear,Moustache,,,Black Gloves,,Solana,Dosbrak
1844,The Greatest,Hat,Moustache,,,,Gold Suit,Purple,Dosbrak
1845,The Greatest,,Sweat,,Wayfarers,Postage Stamp,,Purple,Dosbrak
1846,The Greatest,,,GOAT Mouthguard,,Red Gloves,Elvis Gown,Gold,Dosbrak
1847,The Greatest,,,GOAT Mouthguard,,Black Gloves,Gown,Orange,Dosbrak
1848,The Greatest,Hat,,Medal,Bruised Eye,Black Gloves,Gold Suit,Black,Dosbrak
1849,Underwater,,,,,Red Gloves,Purple Suit,Black,Dosbrak
1850,Butterflies and Bees,,,,,Black Gloves,Black Suit,Orange,Dosbrak
1851,Butterflies and Bees,Sparring Headgear,Sweat,,,Black Gloves,,Gold,Dosbrak
1852,The Greatest,Sparring Headgear,,,,,Navy Suit,Purple,Dosbrak
1853,The Greatest,Hat,,,Side Eyes,Lightbulbs & Wings,,Black,Dosbrak
1854,The Greatest,,,,,Shook Up The World,Astronaut,Gold,Dosbrak
1855,Butterflies and Bees,,,,Wayfarers,Red Gloves,Gown,Gold,Dosbrak
1856,Butterflies and Bees,Sparring Headgear,,GOAT Mouthguard,,Black Gloves,Gown,Gold,Dosbrak
1857,Butterflies and Bees,Sparring Headgear,Scratch,,,Postage Stamp,,Gold,Dosbrak
1858,The Greatest,,,GOAT Mouthguard,,Diamond Gloves,,Red,Dosbrak
1859,The Greatest,Sparring Headgear,,,Side Eyes,Speed Ball,Purple Suit,Gold,Dosbrak
1860,The Greatest,,,,,Speed Ball,,Purple,Dosbrak
1861,The Greatest,Hat,,Medal,,Speed Ball,,Red,Dosbrak
1862,Underwater,Sparring Headgear,Moustache,Medal,,Black Gloves,Peach Suit,Purple,Dosbrak
1863,The Greatest,Halo,,,,,,Gold,Dosbrak
1864,The Greatest,,,,Bruised Eye,Mirror,Purple Suit,Orange,Dosbrak
1865,The Greatest,Halo,,Locked,,Microphones,Gown,Red,Dosbrak
1866,The Greatest,Crown GOAT,,,,,Peach Suit,Red,Dosbrak
1867,The Greatest,,,,,Towel,,USA,Dosbrak
1868,Butterflies and Bees,,,,Bruised Eye,Red Gloves,Gown,Orange,Dosbrak
1869,Butterflies and Bees,,,Medal,Wayfarers,Black Gloves,Navy Suit,Solana,Dosbrak
1870,The Greatest,,,,,Mirror,Peach Suit,Red,Dosbrak
1871,Butterflies and Bees,Crown GOAT,Sweat,,Bruised Eye,Black Gloves,,Gold,Dosbrak
1872,The Greatest,,Sweat,GOAT Mouthguard,,Red Gloves,,Black,Dosbrak
1873,Underwater,,Scratch,,,,,Solana,Dosbrak
1874,Butterflies and Bees,Halo,,,Wayfarers,Speed Ball,Purple Suit,Purple,Dosbrak
1875,The Greatest,Crown GOAT,,,,Red Gloves,Navy Suit,Orange,Dosbrak
1876,The Greatest,,,Locked,Wayfarers,Red Gloves,Gown,Red,Dosbrak
1877,The Greatest,,,,Side Eyes,Microphones,Gown,Purple,Dosbrak
1878,The Greatest,,Moustache,,,Red Gloves,,Black,Dosbrak
1879,The Greatest,,,,Bruised Eye,Red Gloves,Peach Suit,Purple,Dosbrak
1880,Butterflies and Bees,,Sweat,,Side Eyes,,,Red,Dosbrak
1881,The Greatest,,Scratch,GOAT Mouthguard,,Diamond Gloves,Black Suit,Black,Dosbrak
1882,The Greatest,,,,,Shook Up The World,Navy Suit,Red,Dosbrak
1883,The Greatest,,,Medal,,Black Gloves,Elvis Gown,Gold,Dosbrak
1884,The Greatest,Halo,Sweat,,Bruised Eye,Shook Up The World,,Orange,Dosbrak
1885,The Greatest,Hat,,,Wayfarers,,Navy Suit,Orange,Dosbrak
1886,The Greatest,Hat,Moustache,,,Speed Ball,,Purple,Dosbrak
1887,The Greatest,,,Medal,Side Eyes,Mirror,,Red,Dosbrak
1888,Butterflies and Bees,,,,Bruised Eye,,,Red,Dosbrak
1889,Butterflies and Bees,Sparring Headgear,,,,,Peach Suit,Red,Dosbrak
1890,The Greatest,Halo,Sweat,,,Red Gloves,,Gold,Dosbrak
1891,Butterflies and Bees,Halo,,Locked,Bruised Eye,,Navy Suit,Orange,Dosbrak
1892,Butterflies and Bees,Hat,,Medal,,Postage Stamp,Navy Suit,Black,Dosbrak
1893,The Greatest,,,GOAT Mouthguard,,Black Gloves,Navy Suit,Gold,Dosbrak
1894,The Greatest,Sparring Headgear,Scratch,,,Black Gloves,Purple Suit,Orange,Dosbrak
1895,The Greatest,Hat,Scratch,,,,Purple Suit,Black,Dosbrak
1896,The Greatest,,,,,Mirror,Gown,Orange,Dosbrak
1897,The Greatest,Crown GOAT,Sweat,,Wayfarers,Shook Up The World,,USA,Dosbrak
1898,Underwater,Sparring Headgear,,,,Speed Ball,Peach Suit,Solana,Dosbrak
1899,Butterflies and Bees,,,GOAT Mouthguard,,Black Gloves,Black Suit,Red,Dosbrak
1900,Underwater,,,,,,Peach Suit,Solana,Dosbrak
1901,Underwater,,,GOAT Mouthguard,,Mirror,Navy Suit,Solana,Dosbrak
1902,The Greatest,Hat,,,,Speed Ball,,Red,Dosbrak
1903,The Greatest,,Sweat,Locked,,Black Gloves,,Purple,Dosbrak
1904,Butterflies and Bees,Sparring Headgear,,,,Speed Ball,Navy Suit,Red,Dosbrak
1905,The Greatest,,Scratch,GOAT Mouthguard,,Speed Ball,Black Suit,Gold,Dosbrak
1906,Underwater,,,,,Postage Stamp,Purple Suit,Solana,Dosbrak
1907,Butterflies and Bees,,Scratch,,,Postage Stamp,Purple Suit,Orange,Dosbrak
1908,The Greatest,,Sweat,GOAT Mouthguard,Wayfarers,,,Orange,Dosbrak
1909,Butterflies and Bees,,Sweat,,,Shook Up The World,,Red,Dosbrak
1910,The Greatest,,Scratch,,,Black Gloves,Black Suit,Red,Dosbrak
1911,The Greatest,,Scratch,,Bruised Eye,Black Gloves,The King's Gown,Red,Dosbrak
1912,Butterflies and Bees,,Scratch,,Bruised Eye,Speed Ball,Astronaut,Purple,Dosbrak
1913,Butterflies and Bees,,,,,Towel,,Gold,Dosbrak
1914,The Greatest,Hat,Scratch,,,Lightbulbs & Wings,Gown,Orange,Dosbrak
1915,The Greatest,Hat,,,Bruised Eye,,Gown,Purple,Dosbrak
1916,The Greatest,Sparring Headgear,,,,Postage Stamp,Gown,Orange,Dosbrak
1917,The Greatest,,Scratch,,Wayfarers,Red Gloves,Navy Suit,Gold,Dosbrak
1918,The Greatest,Crown GOAT,Sweat,,Wayfarers,,,Gold,Dosbrak
1919,The Greatest,Hat,Sweat,,,Towel,,Red,Dosbrak
1920,The Greatest,Hat,Sweat,,,Red Gloves,,Solana,Dosbrak
1921,The Greatest,,,Locked,Bruised Eye,Black Gloves,Purple Suit,Purple,Dosbrak
1922,The Greatest,,,,,,Navy Suit,Gold,Dosbrak
1923,Butterflies and Bees,Hat,,,Side Eyes,,Purple Suit,Black,Dosbrak
1924,The Greatest,Sparring Headgear,,,,Speed Ball,Navy Suit,Gold,Dosbrak
1925,The Greatest,Sparring Headgear,,,,Towel,,USA,Dosbrak
1926,Underwater,Hat,,,Bruised Eye,Speed Ball,,Solana,Dosbrak
1927,The Greatest,Crown GOAT,,,Bruised Eye,Speed Ball,Gown,Red,Dosbrak
1928,The Greatest,Crown GOAT,,,,Shook Up The World,Gold Suit,Orange,Dosbrak
1929,The Greatest,,Scratch,GOAT Mouthguard,Side Eyes,,Gown,Black,Dosbrak
1930,Underwater,,,,,Mirror,Peach Suit,Solana,Dosbrak
1931,The Greatest,Sparring Headgear,Sweat,,Bruised Eye,Postage Stamp,,Black,Dosbrak
1932,The Greatest,Crown GOAT,,,,Red Gloves,Black Suit,Black,Dosbrak
1933,The Greatest,Hat,,,,Black Gloves,Purple Suit,Gold,Dosbrak
1934,The Greatest,,Sweat,GOAT Mouthguard,Bruised Eye,Postage Stamp,,Gold,Dosbrak
1935,The Greatest,,,,Bruised Eye,Red Gloves,Black Suit,Gold,Dosbrak
1936,The Greatest,Hat,Sweat,GOAT Mouthguard,Bruised Eye,Speed Ball,,Purple,Dosbrak
1937,The Greatest,Crown GOAT,Sweat,GOAT Mouthguard,Bruised Eye,Mirror,,USA,Dosbrak
1938,Underwater,Halo,,,,,Navy Suit,Solana,Dosbrak
1939,The Greatest,,Moustache,,Wayfarers,Red Gloves,Black Suit,Orange,Dosbrak
1940,Underwater,,,,,Microphones,,Solana,Dosbrak
1941,The Greatest,,,GOAT Mouthguard,Wayfarers,,Elvis Gown,Purple,Dosbrak
1942,The Greatest,Crown GOAT,,,,Speed Ball,,Cabin,Dosbrak
1943,Butterflies and Bees,Halo,,,,Microphones,Peach Suit,Black,Dosbrak
1944,The Greatest,,,,,Mirror,,Gold,Dosbrak
1945,Underwater,Crown GOAT,Sweat,,Bruised Eye,Red Gloves,,Solana,Dosbrak
1946,Butterflies and Bees,,,,Bruised Eye,Mirror,Elvis Gown,Orange,Dosbrak
1947,The Greatest,Halo,,,,Shook Up The World,Elvis Gown,USA,Dosbrak
1948,The Greatest,Sparring Headgear,,,,Black Gloves,Elvis Gown,Black,Dosbrak
1949,The Greatest,Halo,,Medal,Bruised Eye,Mirror,,Black,Dosbrak
1950,The Greatest,,Sweat,,Bruised Eye,Black Gloves,,Black,Dosbrak
1951,Butterflies and Bees,Sparring Headgear,Scratch,,,Towel,,Red,Dosbrak
1952,The Greatest,Hat,,Medal,Wayfarers,Red Gloves,Black Suit,Red,Dosbrak
1953,The Greatest,Halo,,Medal,,Towel,,Black,Dosbrak
1954,The Greatest,,,,,Mirror,,USA,Dosbrak
1955,The Greatest,Crown GOAT,,,Wayfarers,Towel,,Orange,Dosbrak
1956,The Greatest,,,,,Mirror,Purple Suit,Black,Dosbrak
1957,The Greatest,,,,,Red Gloves,Peach Suit,Black,Dosbrak
1958,Butterflies and Bees,Crown GOAT,,,Side Eyes,Red Gloves,Black Suit,Red,Dosbrak
1959,Underwater,,,GOAT Mouthguard,,Shook Up The World,,Solana,Dosbrak
1960,The Greatest,Hat,,,Wayfarers,Towel,,Gold,Dosbrak
1961,Butterflies and Bees,,Scratch,,,Towel,,Black,Dosbrak
1962,The Greatest,Crown,,,Bruised Eye,Postage Stamp,Gown,Gold,Dosbrak
1963,The Greatest,Sparring Headgear,,Medal,Bruised Eye,Postage Stamp,,Black,Dosbrak
1964,The Greatest,,Scratch,Medal,Side Eyes,Postage Stamp,Purple Suit,Black,Dosbrak
1965,The Greatest,Crown GOAT,,,Bruised Eye,Black Gloves,Navy Suit,USA,Dosbrak
1966,The Greatest,,Sweat,,,Mirror,,Gold,Dosbrak
1967,The Greatest,,Scratch,,,Shook Up The World,,Purple,Dosbrak
1968,The Greatest,,,,,Diamond Gloves,Purple Suit,Solana,Dosbrak
1969,The Greatest,Hat,Sweat,Medal,,,,Solana,Dosbrak
1970,The Greatest,,,Medal,Side Eyes,Red Gloves,,Black,Dosbrak
1971,The Greatest,,Sweat,,,Microphones,,Purple,Dosbrak
1972,The Greatest,,,GOAT Mouthguard,,Speed Ball,,Black,Dosbrak
1973,Underwater,,Sweat,GOAT Mouthguard,,Red Gloves,,Solana,Dosbrak
1974,The Greatest,,Sweat,,,Lightbulbs & Wings,,Orange,Dosbrak
1975,The Greatest,Hat,,,,Lightbulbs & Wings,,Cabin,Dosbrak
1976,The Greatest,,,GOAT Mouthguard,Wayfarers,,,Orange,Dosbrak
1977,Butterflies and Bees,Crown GOAT,,,Side Eyes,Shook Up The World,Peach Suit,Purple,Dosbrak
1978,The Greatest,,,,Wayfarers,Red Gloves,Gold Suit,Orange,Dosbrak
1979,The Greatest,,,,Wayfarers,,Navy Suit,Black,Dosbrak
1980,Butterflies and Bees,Hat,,,,Speed Ball,Astronaut,Orange,Dosbrak
1981,Butterflies and Bees,,,,,Black Gloves,Gold Suit,Orange,Dosbrak
1982,The Greatest,Sparring Headgear,,,Bruised Eye,Red Gloves,The King's Gown,Orange,Dosbrak
1983,The Greatest,,Sweat,,Wayfarers,Towel,,Black,Dosbrak
1984,The Greatest,Hat,Sweat,,,Shook Up The World,,Gold,Dosbrak
1985,The Greatest,,,GOAT Mouthguard,Bruised Eye,Black Gloves,Gown,Red,Dosbrak
1986,Butterflies and Bees,,Sweat,GOAT Mouthguard,,Red Gloves,,Purple,Dosbrak
1987,The Greatest,Halo,,GOAT Mouthguard,,Microphones,Navy Suit,Purple,Dosbrak
1988,Butterflies and Bees,Crown GOAT,,,,Black Gloves,Black Suit,Purple,Dosbrak
1989,Butterflies and Bees,Halo,Sweat,,Wayfarers,Black Gloves,,Red,Dosbrak
1990,The Greatest,,,,Side Eyes,Shook Up The World,Gown,Red,Dosbrak
1991,Butterflies and Bees,,,,,Red Gloves,Gown,Purple,Dosbrak
1992,Butterflies and Bees,,Sweat,,Wayfarers,Red Gloves,,Orange,Dosbrak
1993,The Greatest,Sparring Headgear,Sweat,GOAT Mouthguard,Bruised Eye,Red Gloves,,Red,Dosbrak
