Edition,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature
1697,Standard,,,,Wayfarers,SOL Gloves,Patriot Flag,Octagon,Dosbrak
1698,Bald,,,,Wayfarers,199 Belt,Patriot Flag,Red,Dosbrak
1699,Standard,DJ Mikey B,,Cigar,,,,Blockasset,Dosbrak
1700,Bald,,Bloody,Falling Mouthguard,Wayfarers,,Bloody Body,Mustard,Dosbrak
1701,Bald,,,Diamond Grill,,,Bloody Body,Black,Dosbrak
1702,Bald,,,,Wayfarers,,Suit,Mustard,Dosbrak
1703,Standard,,,Cigar,,SOL Gloves,Jiu Jitsu Robe,Purple,Dosbrak
1704,Standard,Announcer,,,,,Bloody Body,Teal,Dosbrak
1705,Standard,DJ Mikey B,,,,Bare Fists,Patriot Flag,Mustard,Dosbrak
1706,Standard,,,Cigar,,,Jiu Jitsu Robe,Purple,Dosbrak
1707,Standard,,,,Bruised Eye,Gloves,Punk Jacket,Teal,Dosbrak
1708,Old Mike,,Bloody,,Wayfarers,Gloves,Patriot Flag,Mustard,Dosbrak
1709,Standard,,,,Laser Eyes,Gloves,Bloody Body,Mustard,Dosbrak
1710,Standard,Announcer,,,,,Punk Jacket,Teal,Dosbrak
1711,Standard,,Red Terminator,,,Microphone,Suit,Purple,Dosbrak
1712,Old Mike,,,Cigar,,Bloody Gloves,,Black,Dosbrak
1713,Bald,,,Cigar,Bruised Eye,Gloves,,Red,Dosbrak
1714,Old Mike,Announcer,,,,Bare Fists,Tattoo,Red,Dosbrak
1715,Standard,,Bloody,,,,Astronaut,Red,Dosbrak
1716,Bald,Sparring Headgear,Bloody,,,Bare Fists,,Teal,Dosbrak
1717,Standard,,,,,Knuckle Duster Spikes,,Black,Dosbrak
1718,Bald,,Bloody,Cigar,Wayfarers,,Jiu Jitsu Robe,Count's Lair,Dosbrak
1719,Standard,,,,,,Butcher,Octagon,Dosbrak
1720,Standard,Crown,Bloody,Falling Mouthguard,,,,Blockasset,Dosbrak
1721,Standard,Snapback,Bloody,Falling Mouthguard,,Bloody Wraps,Suit,Purple,Dosbrak
1722,Standard,Snapback,,,,Microphone,Suit,Red,Dosbrak
1723,Standard,Snapback,,,Bruised Eye,Bare Fists,Suit,Black,Dosbrak
1724,Standard,,Red Terminator,,,,,Blockasset,Dosbrak
1725,Bald,Sparring Headgear,,Falling Mouthguard,,,,Red,Dosbrak
1726,Standard,Sparring Headgear,Bloody,,,199 Belt,,Purple,Dosbrak
1727,Standard,DJ Mikey B,,,,Bare Fists,,Black,Dosbrak
1728,Bald,,,Falling Mouthguard,Bruised Eye,,Punk Jacket,Red,Dosbrak
1729,Standard,Announcer,Bloody,,,Bloody Gloves,,Octagon,Dosbrak
1730,Standard,,,,Wayfarers,Bare Fists,Bloody Body,Octagon,Dosbrak
1731,Old Mike,,Red Terminator,,,Bare Fists,Suit,Red,Dosbrak
1732,Bald,Snapback,,,,Bloody Gloves,Bloody Body,Mustard,Dosbrak
1733,Standard,,,,,Bare Fists,Jiu Jitsu Robe,Mustard,Dosbrak
1734,Old Mike,Sparring Headgear,Bloody,,,Gloves,,Octagon,Dosbrak
1735,Standard,,,Falling Mouthguard,Bruised Eye,SOL Gloves,Bloody Body,Black,Dosbrak
1736,Standard,Sparring Headgear,,,,Bare Fists,,Teal,Dosbrak
1737,Old Mike,Sparring Headgear,Bloody,,,,,Purple,Dosbrak
1738,Standard,Snapback,Bloody,,,Gloves,Jiu Jitsu Robe,Octagon,Dosbrak
1739,Standard,,Bloody,Falling Mouthguard,,Gloves,Tattoo,Teal,Dosbrak
1740,Standard,,,,,,Butcher,Count's Lair,Dosbrak
1741,Standard,,,,Bruised Eye,199 Belt,,Octagon,Dosbrak
1742,Bald,Snapback,,,,Bloody Gloves,Jiu Jitsu Robe,Purple,Dosbrak
1743,Standard,,Bloody,,,Bare Fists,,Octagon,Dosbrak
1744,Bald,,,,,Bloody Gloves,,Teal,Dosbrak
1745,Standard,,Bloody,,,,Patriot Flag,Purple,Dosbrak
1746,Bald,,,,,,Patriot Flag,Teal,Dosbrak
1747,Standard,,,,Bruised Eye,Bloody Gloves,Astronaut,Red,Dosbrak
1748,Bald,,,,,,Bloody Body,Black,Dosbrak
1749,Standard,Sparring Headgear,,Cigar,,Bloody Gloves,,Mustard,Dosbrak
1750,Standard,,,Cigar,Bruised Eye,Gloves,Bloody Body,Teal,Dosbrak
1751,Standard,Announcer,,,,Gold Gloves,Jiu Jitsu Robe,Teal,Dosbrak
1752,Bald,Announcer,,,,Diamond Gloves,Punk Jacket,Mustard,Dosbrak
1753,Old Mike,,,Falling Mouthguard,,Gloves,,Teal,Dosbrak
1754,Standard,,,,Wayfarers,Diamond Gloves,Bloody Body,Black,Dosbrak
1755,Standard,Snapback,,,,,,Octagon,Dosbrak
1756,Standard,,,,,,Patriot Flag,Teal,Dosbrak
1757,Standard,,,,,Gold Gloves,Jiu Jitsu Robe,Teal,Dosbrak
1758,Old Mike,,,Cigar,Laser Eyes,Bloody Wraps,Suit,Red,Dosbrak
1759,Standard,,,,Laser Eyes,Bloody Gloves,Jiu Jitsu Robe,Black,Dosbrak
1760,Standard,Snapback,Bloody,,,Microphone,Suit,Purple,Dosbrak
1761,Bald,Announcer,,,,Diamond Gloves,Punk Jacket,Black,Dosbrak
1762,Bald,,,,Wayfarers,Gloves,Jiu Jitsu Robe,Black,Dosbrak
1763,Bald,,,,,Gold Gloves,Suit,Teal,Dosbrak
1764,Standard,Sparring Headgear,,,,Bloody Wraps,,Purple,Dosbrak
1765,Old Mike,Sparring Headgear,Bloody,Falling Mouthguard,,Diamond Gloves,,Black,Dosbrak
1766,Standard,,,,Wayfarers,Gloves,Punk Jacket,Teal,Dosbrak
1767,Standard,,Bloody,Diamond Grill,,Bloody Gloves,Tattoo,Purple,Dosbrak
1768,Standard,,,,Bruised Eye,,,Black,Dosbrak
1769,Standard,Snapback,Bloody,Cigar,,Bloody Wraps,Bloody Body,Teal,Dosbrak
1770,Bald,Sparring Headgear,Bloody,,,199 Belt,,Red,Dosbrak
1771,Bald,,,,,,Suit,Purple,Dosbrak
1772,Standard,,,,,Gold Gloves,Tattoo,Purple,Dosbrak
1773,Standard,,,Cigar,,Bare Fists,,Teal,Dosbrak
1774,Old Mike,,,,,,Butcher,Purple,Dosbrak
1775,Old Mike,Snapback,,,Bruised Eye,Bare Fists,Bloody Body,Mustard,Dosbrak
1776,Standard,,,,,Bare Fists,Jiu Jitsu Robe,Black,Dosbrak
1777,Bald,Sparring Headgear,Bloody,Cigar,,Bare Fists,,Blockasset,Dosbrak
1778,Standard,Announcer,,,,Bloody Wraps,Bloody Body,Red,Dosbrak
1779,Standard,,,,,Bloody Gloves,Jiu Jitsu Robe,Teal,Dosbrak
1780,Bald,,,,Wayfarers,,Jiu Jitsu Robe,Black,Dosbrak
1781,Bald,,,,,,The Count,Red,Dosbrak
1782,Standard,,Bloody,Diamond Grill,,,Bloody Body,Teal,Dosbrak
1783,Bald,Announcer,,,,Bare Fists,Bloody Body,Mustard,Dosbrak
1784,Standard,DJ Mikey B,,,Bruised Eye,SOL Gloves,Bloody Body,Purple,Dosbrak
1785,Old Mike,,Bloody,Falling Mouthguard,Wayfarers,Microphone,Suit,Purple,Dosbrak
1786,Bald,,Red Terminator,,,,,Red,Dosbrak
1787,Old Mike,Snapback,,,,Bare Fists,Patriot Flag,Teal,Dosbrak
1788,Standard,,Bloody,,,Gloves,Tattoo,Red,Dosbrak
1789,Standard,,Bloody,,Laser Eyes,Gloves,Tattoo,Red,Dosbrak
1790,Standard,Sparring Headgear,,,,199 Belt,,Red,Dosbrak
1791,Standard,Snapback,,,,Bloody Wraps,Punk Jacket,Red,Dosbrak
1792,Standard,,,,,Gloves,Jiu Jitsu Robe,Octagon,Dosbrak
1793,Standard,Snapback,,,Bruised Eye,Microphone,Suit,Black,Dosbrak
1794,Old Mike,Announcer,Bloody,,,Bloody Wraps,,Red,Dosbrak
1795,Standard,,Red Terminator,,Wayfarers,Bloody Gloves,Suit,Teal,Dosbrak
1796,Bald,,Bloody,,Wayfarers,,Jiu Jitsu Robe,Mustard,Dosbrak
1797,Old Mike,Snapback,,Falling Mouthguard,Bruised Eye,Gloves,Bloody Body,Octagon,Dosbrak
1798,Standard,Sparring Headgear,Bloody,,,,,Red,Dosbrak
1799,Standard,,,,,Gloves,,Red,Dosbrak
1800,Standard,Sparring Headgear,,Cigar,,Gold Gloves,,Purple,Dosbrak
1801,Standard,,Red Terminator,,,,Jiu Jitsu Robe,Octagon,Dosbrak
1802,Old Mike,Sparring Headgear,,,,Bloody Wraps,,Mustard,Dosbrak
1803,Old Mike,,,Diamond Grill,,Bloody Gloves,Jiu Jitsu Robe,Count's Lair,Dosbrak
1804,Standard,,,,,Bare Fists,Jiu Jitsu Robe,Red,Dosbrak
1805,Old Mike,,Bloody,,,Bare Fists,,Purple,Dosbrak
1806,Standard,DJ Mikey B,Bloody,,,Bare Fists,Punk Jacket,Teal,Dosbrak
1807,Standard,,,,,Knuckle Duster Spikes,Jiu Jitsu Robe,Black,Dosbrak
1808,Bald,Sparring Headgear,Gold Terminator,,,Bare Fists,,Red,Dosbrak
1809,Standard,,,Cigar,,Knuckle Duster Spikes,,Teal,Dosbrak
1810,Standard,,Bloody,Falling Mouthguard,,Bloody Wraps,,Octagon,Dosbrak
1811,Standard,,Bloody,Falling Mouthguard,Wayfarers,,Bloody Body,Teal,Dosbrak
1812,Standard,,Bloody,Falling Mouthguard,,Bloody Gloves,Tattoo,Teal,Dosbrak
1813,Standard,Sparring Headgear,,,Laser Eyes,Gloves,,Black,Dosbrak
1814,Standard,,,Falling Mouthguard,,Bare Fists,,Mustard,Dosbrak
1815,Standard,,,,Wayfarers,,Bloody Body,Red,Dosbrak
1816,Old Mike,Sparring Headgear,Red Terminator,,,Knuckle Duster Spikes,,Black,Dosbrak
1817,Standard,,,Falling Mouthguard,Bruised Eye,Bare Fists,Bloody Body,Octagon,Dosbrak
1818,Bald,,,,Bruised Eye,Gloves,Punk Jacket,Black,Dosbrak
1819,Standard,,Bloody,,Wayfarers,Knuckle Duster Spikes,Patriot Flag,Teal,Dosbrak
1820,Bald,,,,Wayfarers,SOL Gloves,Jiu Jitsu Robe,Black,Dosbrak
1821,Standard,Sparring Headgear,Bloody,,,199 Belt,,Teal,Dosbrak
1822,Standard,,Bloody,Cigar,,Gloves,,Red,Dosbrak
1823,Standard,,Red Terminator,,,Gold Gloves,Jiu Jitsu Robe,Black,Dosbrak
1824,Standard,Snapback,,,Bruised Eye,Bloody Gloves,Bloody Body,Teal,Dosbrak
1825,Standard,,Bloody,,,Gloves,Tattoo,Purple,Dosbrak
1826,Bald,,Red Terminator,,Wayfarers,Diamond Gloves,Tattoo,Purple,Dosbrak
1827,Bald,Sparring Headgear,Bloody,,,Bloody Gloves,,Mustard,Dosbrak
1828,Bald,,Bloody,Cigar,,Gloves,Jiu Jitsu Robe,Purple,Dosbrak
1829,Bald,,,Diamond Grill,,Gloves,,Mustard,Dosbrak
1830,Bald,Sparring Headgear,Bloody,Falling Mouthguard,,Bloody Gloves,,Purple,Dosbrak
1831,Standard,Announcer,,Falling Mouthguard,Bruised Eye,Bare Fists,Patriot Flag,Mustard,Dosbrak
1832,Standard,,Red Terminator,,Laser Eyes,Bloody Wraps,Punk Jacket,Red,Dosbrak
1833,Standard,,Bloody,,,,Jiu Jitsu Robe,Red,Dosbrak
1834,Standard,Snapback,,,,Gloves,The Count,Black,Dosbrak
1835,Standard,,,,Bruised Eye,Bare Fists,Punk Jacket,Mustard,Dosbrak
1836,Bald,,,,,Bare Fists,Jiu Jitsu Robe,Purple,Dosbrak
1837,Standard,,Bloody,,,Bloody Gloves,Punk Jacket,Black,Dosbrak
1838,Old Mike,,,,Wayfarers,,Tattoo,Red,Dosbrak
1839,Standard,DJ Mikey B,,Diamond Grill,,Bloody Gloves,Jiu Jitsu Robe,Mustard,Dosbrak
1840,Standard,Sparring Headgear,,,,Gloves,,Blockasset,Dosbrak
1841,Standard,,,,,Bloody Wraps,Punk Jacket,Mustard,Dosbrak
1842,Bald,Snapback,Bloody,,,Gloves,The Count,Mustard,Dosbrak
1843,Bald,,,Falling Mouthguard,,,,Red,Dosbrak
1844,Bald,,,Cigar,,Bloody Gloves,Bloody Body,Teal,Dosbrak
1845,Standard,Snapback,,Diamond Grill,,Knuckle Duster Spikes,Suit,Teal,Dosbrak
1846,Bald,,,Cigar,,Gold Gloves,Tattoo,Octagon,Dosbrak
1847,Standard,,Red Terminator,,Wayfarers,SOL Gloves,Suit,Mustard,Dosbrak
1848,Standard,,,,,Gold Gloves,Suit,Purple,Dosbrak
1849,Standard,,,,Bruised Eye,,Bloody Body,Black,Dosbrak
1850,Old Mike,Announcer,Bloody,,,,Bloody Body,Mustard,Dosbrak
1851,Standard,,,Cigar,,Gloves,Punk Jacket,Black,Dosbrak
1852,Old Mike,Snapback,,,,Bloody Wraps,Patriot Flag,Red,Dosbrak
1853,Bald,Snapback,,,,Gold Gloves,Jiu Jitsu Robe,Red,Dosbrak
1854,Bald,,,Cigar,,199 Belt,Bloody Body,Octagon,Dosbrak
1855,Standard,DJ Mikey B,Red Terminator,,,,Bloody Body,Mustard,Dosbrak
1856,Bald,,,,,Bloody Wraps,,Mustard,Dosbrak
1857,Standard,Snapback,,,,Bare Fists,,Red,Dosbrak
1858,Standard,,Gold Terminator,,,SOL Gloves,,Teal,Dosbrak
1859,Standard,Sparring Headgear,Red Terminator,,Laser Eyes,,,Mustard,Dosbrak
1860,Bald,Snapback,,Cigar,,199 Belt,Tattoo,Teal,Dosbrak
1861,Old Mike,,Bloody,,,Bloody Wraps,,Teal,Dosbrak
1862,Standard,,,Cigar,,Bare Fists,Punk Jacket,Blockasset,Dosbrak
1863,Standard,,,Cigar,,,Butcher,Purple,Dosbrak
1864,Standard,Announcer,,,,Bloody Wraps,Tattoo,Teal,Dosbrak
1865,Standard,,,,Laser Eyes,Bloody Wraps,The Count,Purple,Dosbrak
1866,Standard,Announcer,,,,Diamond Gloves,Tattoo,Red,Dosbrak
1867,Standard,,,Cigar,Bruised Eye,Microphone,Suit,Teal,Dosbrak
1868,Standard,,Bloody,,,Microphone,Punk Jacket,Mustard,Dosbrak
1869,Standard,Sparring Headgear,,Cigar,,Gold Gloves,,Teal,Dosbrak
1870,Old Mike,,,Falling Mouthguard,,,Butcher,Purple,Dosbrak
1871,Old Mike,,,,Wayfarers,Microphone,Punk Jacket,Red,Dosbrak
1872,Standard,DJ Mikey B,,,,,,Red,Dosbrak
1873,Old Mike,Sparring Headgear,,,Laser Eyes,SOL Gloves,,Mustard,Dosbrak
1874,Old Mike,,,Cigar,Wayfarers,199 Belt,Jiu Jitsu Robe,Red,Dosbrak
1875,Old Mike,Announcer,Bloody,,,Bloody Wraps,Patriot Flag,Teal,Dosbrak
1876,Bald,,,,,Bare Fists,Bloody Body,Teal,Dosbrak
1877,Bald,,Bloody,Cigar,Wayfarers,Bloody Gloves,Punk Jacket,Teal,Dosbrak
1878,Bald,Crown,,,Laser Eyes,Gloves,Tattoo,Teal,Dosbrak
1879,Bald,,,Cigar,Bruised Eye,Gloves,,Purple,Dosbrak
1880,Standard,Announcer,,,,Bloody Wraps,,Purple,Dosbrak
1881,Standard,Snapback,,,,Bloody Wraps,Bloody Body,Mustard,Dosbrak
1882,Standard,,Bloody,,Wayfarers,Bare Fists,Jiu Jitsu Robe,Purple,Dosbrak
1883,Standard,,Red Terminator,,Laser Eyes,,,Mustard,Dosbrak
1884,Bald,,Bloody,Falling Mouthguard,,,The Count,Teal,Dosbrak
1885,Old Mike,,,,Laser Eyes,Gold Gloves,Tattoo,Mustard,Dosbrak
1886,Standard,,Bloody,,,Gloves,,Purple,Dosbrak
1887,Standard,Snapback,,,,Diamond Gloves,Tattoo,Teal,Dosbrak
1888,Bald,,Red Terminator,Dosbrak Bandana,,Bare Fists,Jiu Jitsu Robe,Black,Dosbrak
1889,Standard,Sparring Headgear,Bloody,,,Gloves,,Count's Lair,Dosbrak
1890,Bald,,,Falling Mouthguard,,Gold Gloves,Jiu Jitsu Robe,Black,Dosbrak
1891,Standard,,,Falling Mouthguard,,SOL Gloves,Tattoo,Mustard,Dosbrak
1892,Standard,DJ Mikey B,,,,Microphone,Suit,Blockasset,Dosbrak
1893,Standard,Snapback,,,Laser Eyes,Knuckle Duster Spikes,Astronaut,Red,Dosbrak
1894,Old Mike,,,,,Bloody Gloves,Tattoo,Purple,Dosbrak
1895,Standard,Announcer,,,,SOL Gloves,Jiu Jitsu Robe,Mustard,Dosbrak
1896,Bald,,Bloody,Cigar,Laser Eyes,Bloody Wraps,Bloody Body,Teal,Dosbrak
1897,Old Mike,,,,Laser Eyes,,Butcher,Red,Dosbrak
1898,Standard,DJ Mikey B,Red Terminator,,,SOL Gloves,Bloody Body,Red,Dosbrak
1899,Standard,,Bloody,Falling Mouthguard,Laser Eyes,Bloody Wraps,,Teal,Dosbrak
1900,Old Mike,Announcer,,,Laser Eyes,Gloves,,Blockasset,Dosbrak
1901,Standard,,Bloody,Cigar,Wayfarers,,Tattoo,Teal,Dosbrak
1902,Old Mike,Sparring Headgear,,,,Gloves,,Red,Dosbrak
1903,Standard,,,,Bruised Eye,,Jiu Jitsu Robe,Red,Dosbrak
1904,Old Mike,,Bloody,Falling Mouthguard,,Bloody Wraps,Patriot Flag,Red,Dosbrak
1905,Bald,,Bloody,Diamond Grill,,Bloody Wraps,,Purple,Dosbrak
1906,Standard,Sparring Headgear,,Cigar,,199 Belt,,Black,Dosbrak
1907,Standard,Announcer,,,,Bare Fists,Jiu Jitsu Robe,Purple,Dosbrak
1908,Standard,Announcer,,,,Gloves,The Count,Teal,Dosbrak
1909,Standard,,,,,Microphone,Punk Jacket,Black,Dosbrak
1910,Standard,,,Falling Mouthguard,Wayfarers,Bare Fists,Punk Jacket,Mustard,Dosbrak
1911,Standard,,,Diamond Grill,Bruised Eye,,Bloody Body,Red,Dosbrak
1912,Standard,Snapback,,,,Bloody Gloves,,Red,Dosbrak
1913,Standard,,Red Terminator,,,,Suit,Teal,Dosbrak
1914,Standard,,Red Terminator,Cigar,Wayfarers,Bare Fists,Suit,Teal,Dosbrak
1915,Bald,,Bloody,,,,Punk Jacket,Teal,Dosbrak
1916,Standard,,,Diamond Grill,Wayfarers,Bare Fists,Suit,Teal,Dosbrak
1917,Bald,Announcer,,Falling Mouthguard,,,Bloody Body,Purple,Dosbrak
1918,Standard,Sparring Headgear,Bloody,,Laser Eyes,Bloody Wraps,,Octagon,Dosbrak
1919,Standard,Snapback,,,Bruised Eye,Bloody Gloves,Bloody Body,Red,Dosbrak
1920,Standard,,,Cigar,Wayfarers,Gloves,The Count,Mustard,Dosbrak
1921,Standard,DJ Mikey B,,,,Bare Fists,Suit,Red,Dosbrak
1922,Standard,,,,Laser Eyes,Bloody Wraps,Tattoo,Teal,Dosbrak
1923,Standard,,,Falling Mouthguard,,,Jiu Jitsu Robe,Purple,Dosbrak
1924,Standard,,,,Bruised Eye,,The Count,Teal,Dosbrak
1925,Standard,,Red Terminator,Falling Mouthguard,,Gloves,,Teal,Dosbrak
1926,Standard,,,Diamond Grill,,SOL Gloves,Tattoo,Black,Dosbrak
1927,Standard,,,Diamond Grill,,,Punk Jacket,Teal,Dosbrak
1928,Standard,,,,Bruised Eye,Bloody Gloves,Suit,Purple,Dosbrak
1929,Bald,,,,,Bare Fists,Jiu Jitsu Robe,Teal,Dosbrak
1930,Old Mike,Snapback,,,,Bloody Gloves,Jiu Jitsu Robe,Black,Dosbrak
1931,Standard,,,,Wayfarers,Gloves,Patriot Flag,Teal,Dosbrak
1932,Standard,,Red Terminator,,Wayfarers,,Patriot Flag,Black,Dosbrak
1933,Standard,,,,,Bare Fists,Bloody Body,Red,Dosbrak
1934,Standard,,,,,Knuckle Duster Spikes,Bloody Body,Black,Dosbrak
1935,Standard,,Red Terminator,Diamond Grill,,Gloves,Tattoo,Teal,Dosbrak
1936,Standard,,,Cigar,,,Bloody Body,Black,Dosbrak
1937,Bald,,,,,Bare Fists,Tattoo,Black,Dosbrak
1938,Standard,,,,,Gloves,Bloody Body,Teal,Dosbrak
1939,Standard,DJ Mikey B,,Dosbrak Bandana,,Knuckle Duster Spikes,,Teal,Dosbrak
1940,Standard,DJ Mikey B,Red Terminator,,,Gloves,Tattoo,Octagon,Dosbrak
1941,Standard,DJ Mikey B,,,,Microphone,Suit,Purple,Dosbrak
1942,Old Mike,Sparring Headgear,,,,Bloody Gloves,,Black,Dosbrak
1943,Old Mike,,,Diamond Grill,Bruised Eye,Bare Fists,Jiu Jitsu Robe,Mustard,Dosbrak
1944,Standard,,,,,Gloves,Patriot Flag,Purple,Dosbrak
1945,Standard,,,,,Gloves,Jiu Jitsu Robe,Purple,Dosbrak
1946,Standard,,Red Terminator,Falling Mouthguard,Wayfarers,Microphone,Suit,Mustard,Dosbrak
1947,Old Mike,DJ Mikey B,Bloody,,,,,Mustard,Dosbrak
1948,Standard,,Bloody,,,Bloody Wraps,Patriot Flag,Teal,Dosbrak
1949,Standard,,Bloody,Cigar,,Bare Fists,,Teal,Dosbrak
1950,Standard,Snapback,Bloody,Diamond Grill,,Knuckle Duster Spikes,,Red,Dosbrak
1951,Standard,,Red Terminator,,,Bloody Wraps,Punk Jacket,Red,Dosbrak
1952,Standard,,,Cigar,Bruised Eye,,,Blockasset,Dosbrak
1953,Standard,Sparring Headgear,,Diamond Grill,,Bare Fists,,Teal,Dosbrak
1954,Standard,,Gold Terminator,Falling Mouthguard,,199 Belt,Jiu Jitsu Robe,Black,Dosbrak
1955,Standard,,Bloody,,,Bloody Gloves,Bloody Body,Red,Dosbrak
1956,Bald,,,Cigar,Wayfarers,Gloves,Punk Jacket,Red,Dosbrak
1957,Standard,,,Cigar,Wayfarers,Gloves,Suit,Red,Dosbrak
1958,Bald,Sparring Headgear,Red Terminator,Diamond Grill,,Gold Gloves,,Mustard,Dosbrak
1959,Standard,Announcer,,,,Bloody Gloves,,Black,Dosbrak
1960,Standard,,,Falling Mouthguard,,Gold Gloves,Bloody Body,Teal,Dosbrak
1961,Standard,Snapback,,Falling Mouthguard,Bruised Eye,Bloody Wraps,Punk Jacket,Purple,Dosbrak
1962,Old Mike,,Bloody,Falling Mouthguard,,Bloody Gloves,,Purple,Dosbrak
1963,Standard,Announcer,,Diamond Grill,,,Jiu Jitsu Robe,Octagon,Dosbrak
1964,Bald,,,,Wayfarers,Gloves,Jiu Jitsu Robe,Mustard,Dosbrak
1965,Old Mike,,,Cigar,,Gloves,Suit,Octagon,Dosbrak
1966,Standard,,Red Terminator,,,Bloody Gloves,Suit,Mustard,Dosbrak
1967,Standard,Snapback,,,,Bloody Wraps,The Count,Mustard,Dosbrak
1968,Standard,,Red Terminator,,Laser Eyes,,Patriot Flag,Teal,Dosbrak
1969,Old Mike,,Red Terminator,,Wayfarers,Gloves,Suit,Teal,Dosbrak
1970,Old Mike,Sparring Headgear,,,,Gloves,,Mustard,Dosbrak
1971,Standard,Snapback,,,,Bloody Gloves,Punk Jacket,Black,Dosbrak
1972,Standard,Sparring Headgear,Bloody,,,Bloody Wraps,,Purple,Dosbrak
1973,Bald,Snapback,Bloody,,,Bloody Wraps,The Count,Purple,Dosbrak
1974,Standard,,Red Terminator,,,Bloody Gloves,Tattoo,Octagon,Dosbrak
1975,Standard,,Bloody,,Wayfarers,SOL Gloves,Jiu Jitsu Robe,Teal,Dosbrak
1976,Standard,Sparring Headgear,,Falling Mouthguard,,Gloves,,Count's Lair,Dosbrak
1977,Standard,,Bloody,,,,Tattoo,Teal,Dosbrak
1978,Old Mike,Sparring Headgear,Bloody,,,Bloody Gloves,,Purple,Dosbrak
1979,Old Mike,,Red Terminator,,,Bloody Wraps,,Mustard,Dosbrak
1980,Bald,Snapback,,Falling Mouthguard,,,,Purple,Dosbrak
1981,Bald,Announcer,,,,Bare Fists,Jiu Jitsu Robe,Purple,Dosbrak
1982,Standard,,Bloody,,,Diamond Gloves,Punk Jacket,Red,Dosbrak
1983,Bald,,Gold Terminator,,,Bare Fists,Bloody Body,Red,Dosbrak
1984,Standard,Snapback,,,,,,Red,Dosbrak
1985,Old Mike,,Red Terminator,,,Gloves,Suit,Purple,Dosbrak
1986,Standard,,,Falling Mouthguard,,,Jiu Jitsu Robe,Teal,Dosbrak
1987,Standard,Snapback,Bloody,,,Gold Gloves,Tattoo,Black,Dosbrak
1988,Standard,,,,,Bloody Gloves,Jiu Jitsu Robe,Purple,Dosbrak
1989,Bald,Snapback,,,Bruised Eye,Bloody Wraps,The Count,Red,Dosbrak
1990,Standard,,,,,Microphone,Suit,Teal,Dosbrak
1991,Standard,,Gold Terminator,,Wayfarers,,Suit,Purple,Dosbrak
1992,Bald,,Gold Terminator,Cigar,Wayfarers,Bare Fists,Suit,Teal,Dosbrak
1993,Bald,,,,,Gloves,Patriot Flag,Teal,Dosbrak
1994,Bald,Sparring Headgear,Bloody,,,Gold Gloves,,Black,Dosbrak
1995,Bald,Snapback,,,,Bare Fists,Punk Jacket,Red,Dosbrak
1996,Standard,Sparring Headgear,,,,Diamond Gloves,,Red,Dosbrak
1997,Standard,Snapback,,Falling Mouthguard,,Gloves,Suit,Purple,Dosbrak
1998,Old Mike,,,,,Microphone,Suit,Blockasset,Dosbrak
1999,Old Mike,,Red Terminator,,,Diamond Gloves,,Mustard,Dosbrak
