Edition,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature
1625,Standard,BA Snapback ,,Diamond Grill,,Dentist,Suit,Blue,Dosbrak
1626,Young,,,,Wayfarers,Fire Stick,Black Jersey,Orange,Dosbrak
1627,Standard,BA Snapback ,,,Wayfarers,Raining Pucks,Red Jersey,Red,Dosbrak
1628,Standard,,Sweat,,,Gold Glove,White Jersey,Green,Dosbrak
1629,Standard,Hockey Helmet black,Sweat,,,,Red Jersey,Green,Dosbrak
1630,Old,,,,Bruised Eye,Raining Pucks,Patriot,Orange,Dosbrak
1631,Standard,BA Snapback ,,,,Gold Glove,Black Jersey,Blockasset,Dosbrak
1632,Standard,BA Snapback ,,,Bruised Eye,Bloody Glove,Black Jersey,Green,Dosbrak
1633,Standard,,Sweat,Gold Teeth,,Fire Stick,Black Jersey,Green,Dosbrak
1634,Standard,,Bloody,,,,Red Jersey,Red,Dosbrak
1635,Standard,,,,,Ice Stick,Black Jersey,Orange,Dosbrak
1636,Standard,BA Snapback ,,Jaws,,Raining Pucks,White Jersey,Green,Dosbrak
1637,Young,,Sweat,,,,Black Jersey,Red,Dosbrak
1638,Standard,Hockey Helmet black,,Diamond Grill,,Gold Stick,Blue Jersey,Blue,Dosbrak
1639,Standard,,,,,,Black Jersey,Orange,Dosbrak
1640,Old,Hocky Helmet Gold,,,,Raining Pucks,Black Jersey,Blockasset,Dosbrak
1641,Young,BA Snapback ,Sweat,Jaws,,Diamond Stick,Black Jersey,Russia,Dosbrak
1642,Standard,,,,,Ice Stick,Red Jersey,Orange,Dosbrak
1643,Standard,Russian Hat,Bloody,,,Gold Glove,Solana Jersey,Orange,Dosbrak
1644,Old,,,,,Gold Stick,Patriot,Red,Dosbrak
1645,Standard,,Sweat,Gold Teeth,,Diamond Glove,Solana Jersey,Green,Dosbrak
1646,Old,,,Gold Teeth,,,White Jersey,Red,Dosbrak
1647,Standard,,Sweat,Gold Teeth,Bruised Eye,Ice Stick,White Jersey,Hockey,Dosbrak
1648,Young,,,,Wayfarers,Raining Pucks,Red Jersey,Orange,Dosbrak
1649,Standard,,Sweat,,Bruised Eye,Fire Stick,Black Jersey,Orange,Dosbrak
1650,Young,,,Gold Teeth,Bruised Eye,Fire Stick,The Red Machine,Green,Dosbrak
1651,Standard,BA Snapback ,,,,Fire Stick,Black Jersey,Green,Dosbrak
1652,Old,,Sweat,Jaws,,,The Red Machine,Russia,Dosbrak
1653,Standard,Russian Hat,Sweat,Gold Teeth,Wayfarers,Gold Glove,White Jersey,Red,Dosbrak
1654,Old,Hockey Helmet black,Sweat,Jaws,Bruised Eye,Bloody Glove,Red Jersey,Red,Dosbrak
1655,Old,,Sweat,,,Gold Glove,White Jersey,Black,Dosbrak
1656,Standard,BA Snapback ,Sweat,,,,White Jersey,Red,Dosbrak
1657,Standard,,,Jaws,,Diamond Stick,Black Jersey,Red,Dosbrak
1658,Standard,Russian Hat,,Jaws,,Ice Stick,Red Jersey,Black,Dosbrak
1659,Standard,Russian Hat,,,,,Red Jersey,Black,Dosbrak
1660,Old,Hockey Helmet black,,Gold Teeth,Wayfarers,Diamond Glove,Red Jersey,Orange,Dosbrak
1661,Standard,Russian Hat,,,Bruised Eye,,The Red Machine,Orange,Dosbrak
1662,Standard,Hocky Helmet Gold,,Gold Teeth,Bruised Eye,Gold Stick,Red Jersey,Blue,Dosbrak
1663,Young,BA Snapback ,Bloody,,Wayfarers,Gold Glove,White Jersey,Orange,Dosbrak
1664,Standard,,,,Wayfarers,Raining Ice Pucks,Patriot,Black,Dosbrak
1665,Young,,,,,Ice Stick,Black Jersey,Blue,Dosbrak
1666,Old,,,,,Diamond Glove,Astronaut,Green,Dosbrak
1667,Standard,Hockey Helmet black,Sweat,Diamond Grill,,Ice Stick,Black Jersey,Red,Dosbrak
1668,Standard,BA Snapback ,,,,Diamond Glove,Black Jersey,Orange,Dosbrak
1669,Old,BA Snapback ,,Gold Teeth,,Bloody Glove,Solana Jersey,Orange,Dosbrak
1670,Standard,,,,,Raining Pucks,The Red Machine,Hockey,Dosbrak
1671,Standard,,,,Wayfarers,Raining Pucks,Suit,Green,Dosbrak
1672,Standard,BA Snapback ,,,Bruised Eye,,Suit,Blue,Dosbrak
1673,Standard,Hockey Helmet black,,,Wayfarers,Diamond Stick,Red Jersey,Green,Dosbrak
1674,Young,BA Snapback ,Sweat,,Wayfarers,Raining Pucks,Black Jersey,Green,Dosbrak
1675,Standard,,Sweat,,,Dentist,Red Jersey,Green,Dosbrak
1676,Standard,,,,Laser Eyes,Gold Glove,The Red Machine,Red,Dosbrak
1677,Young,,,Gold Teeth,,Fire Stick,Black Jersey,Orange,Dosbrak
1678,Standard,,,,Laser Eyes,Bloody Glove,Red Jersey,Blockasset,Dosbrak
1679,Standard,,,Jaws,,Bloody Glove,Black Jersey,Russia,Dosbrak
1680,Standard,Hockey Helmet black,Sweat,Gold Teeth,Laser Eyes,Gold Stick,Blue Jersey,Green,Dosbrak
1681,Standard,Hocky Helmet Gold,,,Wayfarers,Dentist,Red Jersey,Black,Dosbrak
1682,Old,Hocky Helmet Gold,,,,,Solana Jersey,Red,Dosbrak
1683,Standard,Hocky Helmet Gold,Sweat,,Laser Eyes,Bloody Glove,White Jersey,Red,Dosbrak
1684,Standard,Hockey Helmet black,,Jaws,Wayfarers,,White Jersey,Red,Dosbrak
1685,Standard,,Sweat,,,Raining Pucks,Patriot,Orange,Dosbrak
1686,Standard,Hockey Helmet black,Sweat,,Wayfarers,Gold Glove,White Jersey,Red,Dosbrak
1687,Old,BA Snapback ,,Jaws,Wayfarers,Raining Pucks,Black Jersey,Black,Dosbrak
1688,Standard,,Bloody,,,Bloody Glove,Solana Jersey,Green,Dosbrak
1689,Standard,,Bloody,Gold Teeth,,Diamond Glove,Suit,Black,Dosbrak
1690,Old,,Sweat,,,Raining Pucks,White Jersey,Blue,Dosbrak
1691,Standard,,Big Beard,,,Diamond Stick,White Jersey,Blue,Dosbrak
1692,Standard,,,Gold Teeth,Wayfarers,Gold Glove,Black Jersey,Green,Dosbrak
1693,Standard,,,,,Diamond Stick,White Jersey,Black,Dosbrak
1694,Old,Russian Hat,,Gold Teeth,Wayfarers,,Suit,Blue,Dosbrak
1695,Standard,Hocky Helmet Gold,,Jaws,,Ice Stick,Patriot,Blue,Dosbrak
1696,Old,BA Snapback ,,,,Bloody Glove,Black Jersey,Black,Dosbrak
1697,Standard,,,,,Dentist,Patriot,Green,Dosbrak
1698,Standard,Hockey Helmet black,,Gold Teeth,Bruised Eye,Gold Glove,Patriot,Red,Dosbrak
1699,Old,Russian Hat,,Gold Teeth,,,Blue Jersey,Black,Dosbrak
1700,Standard,,,,,Bloody Glove,Black Jersey,Orange,Dosbrak
1701,Standard,Hocky Helmet Gold,,,,Diamond Stick,Black Jersey,Orange,Dosbrak
1702,Old,BA Snapback ,,,,,Patriot,Black,Dosbrak
1703,Old,,,,,Gold Glove,Red Jersey,Red,Dosbrak
1704,Standard,,,Gold Teeth,Bruised Eye,Raining Pucks,Red Jersey,Orange,Dosbrak
1705,Young,,,,,,Patriot,Orange,Dosbrak
1706,Young,BA Snapback ,,Gold Teeth,,Raining Ice Pucks,Red Jersey,Black,Dosbrak
1707,Old,Hockey Helmet black,,Jaws,Wayfarers,Bloody Glove,Red Jersey,Red,Dosbrak
1708,Young,,,Jaws,Bruised Eye,Bloody Glove,The Red Machine,Green,Dosbrak
1709,Standard,Hockey Helmet black,Sweat,,,,Blue Jersey,Blue,Dosbrak
1710,Standard,,,,Wayfarers,Fire Stick,Patriot,Blue,Dosbrak
1711,Standard,Hocky Helmet Gold,,,,Diamond Glove,Patriot,Blockasset,Dosbrak
1712,Old,,Sweat,,,Bloody Glove,Black Jersey,Orange,Dosbrak
1713,Standard,BA Snapback ,,,Bruised Eye,,Solana Jersey,Orange,Dosbrak
1714,Standard,,,,,Bloody Glove,White Jersey,Red,Dosbrak
1715,Standard,Hockey Helmet black,,Gold Teeth,,Gold Glove,White Jersey,Red,Dosbrak
1716,Young,BA Snapback ,,,Wayfarers,,Black Jersey,Black,Dosbrak
1717,Standard,BA Snapback ,Sweat,Jaws,Wayfarers,Diamond Glove,Astronaut,Black,Dosbrak
1718,Young,BA Snapback ,Sweat,,,Fire Stick,Solana Jersey,Black,Dosbrak
1719,Standard,BA Snapback ,,Gold Teeth,,Fire Stick,The Red Machine,Blue,Dosbrak
1720,Old,Hocky Helmet Gold,,,,,Red Jersey,Green,Dosbrak
1721,Standard,,,,,Bloody Glove,Blue Jersey,Red,Dosbrak
1722,Standard,BA Snapback ,Sweat,,,Raining Pucks,Red Jersey,Green,Dosbrak
1723,Standard,,,,Wayfarers,Raining Pucks,Red Jersey,Blockasset,Dosbrak
1724,Standard,Russian Hat,Big Beard,,,Gold Stick,Black Jersey,Orange,Dosbrak
1725,Standard,Hockey Helmet black,,Diamond Grill,,Raining Pucks,The Red Machine,Orange,Dosbrak
1726,Standard,Hocky Helmet Gold,Bloody,,Laser Eyes,Gold Glove,Red Jersey,Black,Dosbrak
1727,Old,,,,,Fire Stick,Red Jersey,Green,Dosbrak
1728,Standard,,,,Wayfarers,Gold Glove,Red Jersey,Orange,Dosbrak
1729,Young,Hockey Helmet black,,,,,Red Jersey,Green,Dosbrak
1730,Old,Hockey Helmet black,,,,Diamond Glove,Suit,Blue,Dosbrak
1731,Standard,,,,Wayfarers,Gold Glove,Black Jersey,Green,Dosbrak
1732,Standard,Hockey Helmet black,Sweat,,,Diamond Glove,Black Jersey,Red,Dosbrak
1733,Standard,,,Gold Teeth,,,Patriot,Blue,Dosbrak
1734,Standard,,,,Bruised Eye,,Solana Jersey,Green,Dosbrak
1735,Standard,,,,,,Patriot,Black,Dosbrak
1736,Old,Hocky Helmet Gold,,Jaws,,Bloody Glove,Blue Jersey,Red,Dosbrak
1737,Young,,Bloody,,,Diamond Glove,Red Jersey,Russia,Dosbrak
1738,Old,Russian Hat,,,,Diamond Stick,Solana Jersey,Black,Dosbrak
1739,Standard,Russian Hat,Sweat,,Wayfarers,,Suit,Orange,Dosbrak
1740,Old,Hockey Helmet black,Sweat,,,Gold Glove,Ice Ice Ovi,Red,Dosbrak
1741,Standard,,,Jaws,,,Blue Jersey,Blockasset,Dosbrak
1742,Old,BA Snapback ,Bloody,,,Gold Glove,Blue Jersey,Russia,Dosbrak
1743,Standard,,Big Beard,Jaws,Wayfarers,,Ice Ice Ovi,Blue,Dosbrak
1744,Standard,Hockey Helmet black,Bloody,Diamond Grill,,Ice Stick,Blue Jersey,Black,Dosbrak
1745,Old,BA Snapback ,,Diamond Grill,,Gold Glove,Solana Jersey,Orange,Dosbrak
1746,Old,,,,Bruised Eye,Bloody Glove,Patriot,Red,Dosbrak
1747,Young,BA Snapback ,,,,,Red Jersey,Black,Dosbrak
1748,Standard,Russian Hat,,,Laser Eyes,Dentist,Black Jersey,Red,Dosbrak
1749,Standard,,,,,Diamond Glove,Suit,Blockasset,Dosbrak
1750,Standard,,Bloody,,Wayfarers,Gold Stick,Blue Jersey,Green,Dosbrak
1751,Young,,Sweat,,Bruised Eye,,Patriot,Green,Dosbrak
1752,Standard,,,,Wayfarers,,Ice Ice Ovi,Orange,Dosbrak
1753,Old,Russian Hat,,Jaws,Wayfarers,Fire Stick,Black Jersey,Black,Dosbrak
1754,Standard,,,Jaws,Wayfarers,Ice Stick,Black Jersey,Green,Dosbrak
1755,Old,,,,,Gold Stick,Blue Jersey,Orange,Dosbrak
1756,Standard,BA Snapback ,Sweat,,Wayfarers,Bloody Glove,White Jersey,Orange,Dosbrak
1757,Standard,,Sweat,,,,Red Jersey,Red,Dosbrak
1758,Standard,BA Snapback ,,,Wayfarers,Bloody Glove,Black Jersey,Orange,Dosbrak
1759,Standard,,Sweat,,Wayfarers,Raining Pucks,Solana Jersey,Green,Dosbrak
1760,Old,Hockey Helmet black,,,,,White Jersey,Blockasset,Dosbrak
1761,Standard,BA Snapback ,Sweat,Gold Teeth,,Bloody Glove,Red Jersey,Red,Dosbrak
1762,Standard,Hockey Helmet black,,,Wayfarers,Bloody Glove,Solana Jersey,Green,Dosbrak
1763,Standard,,Bloody,,,,Black Jersey,Blue,Dosbrak
1764,Standard,,Sweat,,Bruised Eye,Fire Stick,Black Jersey,Blue,Dosbrak
1765,Standard,,,Jaws,,Diamond Stick,Solana Jersey,Green,Dosbrak
1766,Old,,,,Laser Eyes,Ice Stick,Patriot,Green,Dosbrak
1767,Young,Hocky Helmet Gold,Sweat,,,Bloody Glove,Black Jersey,Green,Dosbrak
1768,Standard,BA Snapback ,Sweat,Jaws,,Gold Glove,Solana Jersey,Blue,Dosbrak
1769,Young,BA Snapback ,Sweat,,,,Black Jersey,Green,Dosbrak
1770,Standard,Hockey Helmet black,,,,Bloody Glove,Red Jersey,Blockasset,Dosbrak
1771,Standard,,Bloody,Diamond Grill,,Ice Stick,Red Jersey,Red,Dosbrak
1772,Old,,,Gold Teeth,,Fire Stick,The Red Machine,Orange,Dosbrak
1773,Old,,,,,Gold Glove,Patriot,Red,Dosbrak
1774,Standard,,,,Wayfarers,,White Jersey,Green,Dosbrak
1775,Old,Hockey Helmet black,,Jaws,,Bloody Glove,Red Jersey,Red,Dosbrak
1776,Young,,Sweat,,Wayfarers,Gold Glove,Black Jersey,Orange,Dosbrak
1777,Old,BA Snapback ,Sweat,,Wayfarers,Bloody Glove,Blue Jersey,Blockasset,Dosbrak
1778,Old,Hockey Helmet black,Sweat,,Bruised Eye,Gold Glove,Black Jersey,Green,Dosbrak
1779,Standard,Russian Hat,,,Laser Eyes,Gold Stick,Red Jersey,Blue,Dosbrak
1780,Young,Russian Hat,,,,Ice Stick,Red Jersey,Green,Dosbrak
1781,Standard,,,Jaws,,Raining Pucks,Black Jersey,Blue,Dosbrak
1782,Standard,,,,,Dentist,Red Jersey,Orange,Dosbrak
1783,Standard,,,,Bruised Eye,Gold Stick,Black Jersey,Orange,Dosbrak
1784,Standard,,Bloody,,Laser Eyes,,Solana Jersey,Red,Dosbrak
1785,Old,,Bloody,,Wayfarers,Raining Pucks,Blue Jersey,Blue,Dosbrak
1786,Standard,,Sweat,Gold Teeth,,Bloody Glove,Blue Jersey,Blue,Dosbrak
1787,Young,Russian Hat,,Jaws,,Ice Stick,Solana Jersey,Blockasset,Dosbrak
1788,Standard,,Bloody,,,Fire Stick,Blue Jersey,Green,Dosbrak
1789,Standard,BA Snapback ,,,,Gold Stick,Solana Jersey,Blue,Dosbrak
1790,Old,,,,,Raining Pucks,White Jersey,Green,Dosbrak
1791,Standard,Crown,,,Wayfarers,Gold Glove,White Jersey,Blockasset,Dosbrak
1792,Old,Hocky Helmet Gold,,,Laser Eyes,Gold Stick,Suit,Orange,Dosbrak
1793,Standard,,,,,Ice Stick,Blue Jersey,Black,Dosbrak
1794,Standard,Hocky Helmet Gold,,,,Bloody Glove,Solana Jersey,Black,Dosbrak
1795,Standard,,,,,Fire Stick,White Jersey,Green,Dosbrak
1796,Standard,BA Snapback ,,,Bruised Eye,Bloody Glove,Black Jersey,Black,Dosbrak
1797,Standard,Russian Hat,,,,,White Jersey,Black,Dosbrak
1798,Young,,,Diamond Grill,Wayfarers,,Black Jersey,Orange,Dosbrak
1799,Old,Russian Hat,,,,Raining Pucks,Red Jersey,Red,Dosbrak
1800,Young,,,Jaws,,Bloody Glove,Patriot,Red,Dosbrak
1801,Standard,Hockey Helmet black,,,Bruised Eye,Gold Glove,The Red Machine,Blue,Dosbrak
1802,Old,,Sweat,,,Bloody Glove,Patriot,Red,Dosbrak
1803,Standard,Hockey Helmet black,,,,Bloody Glove,Red Jersey,Green,Dosbrak
1804,Standard,BA Snapback ,,,Laser Eyes,Bloody Glove,Red Jersey,Blue,Dosbrak
1805,Standard,BA Snapback ,Sweat,Jaws,,Fire Stick,Red Jersey,Orange,Dosbrak
1806,Standard,,,,,Fire Stick,Black Jersey,Blue,Dosbrak
1807,Young,Hocky Helmet Gold,,,,Dentist,Solana Jersey,Green,Dosbrak
1808,Old,,,,Wayfarers,Gold Glove,Solana Jersey,Russia,Dosbrak
1809,Standard,Russian Hat,Bloody,,,Bloody Glove,The Red Machine,Black,Dosbrak
1810,Old,Hockey Helmet black,Bloody,Diamond Grill,Wayfarers,Gold Glove,Solana Jersey,Black,Dosbrak
1811,Standard,Hockey Helmet black,Sweat,,,Bloody Glove,Patriot,Blue,Dosbrak
1812,Standard,BA Snapback ,,,,Ice Stick,White Jersey,Orange,Dosbrak
1813,Old,Russian Hat,Sweat,,Wayfarers,Gold Glove,Patriot,Black,Dosbrak
1814,Standard,BA Snapback ,Sweat,Gold Teeth,,,Black Jersey,Orange,Dosbrak
1815,Standard,,,,Wayfarers,Raining Pucks,Black Jersey,Red,Dosbrak
1816,Old,,Sweat,,,Fire Stick,Solana Jersey,Orange,Dosbrak
1817,Standard,BA Snapback ,,,,Fire Stick,White Jersey,Orange,Dosbrak
1818,Old,Hocky Helmet Gold,,Jaws,,Ice Stick,Red Jersey,Orange,Dosbrak
1819,Standard,,,,Bruised Eye,Diamond Stick,Black Jersey,Black,Dosbrak
1820,Standard,,,,,Diamond Glove,Astronaut,Orange,Dosbrak
1821,Standard,Hocky Helmet Gold,,Diamond Grill,Wayfarers,Bloody Glove,Solana Jersey,Red,Dosbrak
1822,Standard,Hocky Helmet Gold,,,Laser Eyes,Bloody Glove,Blue Jersey,Orange,Dosbrak
1823,Young,BA Snapback ,,,Wayfarers,Bloody Glove,White Jersey,Russia,Dosbrak
1824,Standard,Hocky Helmet Gold,Sweat,,Bruised Eye,Raining Pucks,Red Jersey,Red,Dosbrak
1825,Standard,Hockey Helmet black,Big Beard,,,Bloody Glove,Patriot,Red,Dosbrak
1826,Standard,,,Gold Teeth,,Gold Glove,Patriot,Red,Dosbrak
1827,Standard,BA Snapback ,,,,Fire Stick,Patriot,Green,Dosbrak
1828,Young,Hocky Helmet Gold,,Diamond Grill,,,Black Jersey,Black,Dosbrak
1829,Standard,,Bloody,Gold Teeth,Laser Eyes,Ice Stick,Patriot,Orange,Dosbrak
1830,Standard,BA Snapback ,Sweat,,,Bloody Glove,Suit,Blue,Dosbrak
1831,Old,Russian Hat,,Diamond Grill,,Raining Pucks,Patriot,Black,Dosbrak
1832,Old,,,,,Fire Stick,Patriot,Black,Dosbrak
1833,Old,,,,Bruised Eye,Ice Stick,Solana Jersey,Black,Dosbrak
1834,Young,BA Snapback ,,,Bruised Eye,Bloody Glove,Blue Jersey,Black,Dosbrak
1835,Standard,,,Diamond Grill,Bruised Eye,,Blue Jersey,Orange,Dosbrak
1836,Standard,Hocky Helmet Gold,Sweat,,Laser Eyes,Ice Stick,Blue Jersey,Black,Dosbrak
1837,Standard,Hockey Helmet black,,,Wayfarers,Diamond Glove,Solana Jersey,Blue,Dosbrak
1838,Standard,BA Snapback ,,,Wayfarers,Gold Glove,Black Jersey,Black,Dosbrak
1839,Young,,Big Beard,Jaws,Wayfarers,Diamond Glove,White Jersey,Green,Dosbrak
1840,Young,BA Snapback ,Bloody,,,Raining Pucks,Solana Jersey,Orange,Dosbrak
1841,Old,BA Snapback ,,,Wayfarers,Diamond Glove,White Jersey,Orange,Dosbrak
1842,Standard,Hockey Helmet black,Sweat,,,Ice Stick,Suit,Black,Dosbrak
1843,Standard,,Bloody,,,,Black Jersey,Black,Dosbrak
1844,Standard,Hockey Helmet black,,,Laser Eyes,Bloody Glove,Red Jersey,Black,Dosbrak
1845,Standard,,,,Wayfarers,Gold Glove,White Jersey,Red,Dosbrak
1846,Young,,,,Wayfarers,Dentist,Solana Jersey,Orange,Dosbrak
1847,Old,Russian Hat,Big Beard,,,,White Jersey,Russia,Dosbrak
1848,Old,Hockey Helmet black,,,,Diamond Glove,Black Jersey,Black,Dosbrak
1849,Old,,,,,Gold Glove,White Jersey,Blue,Dosbrak
1850,Standard,,Bloody,,Bruised Eye,,Black Jersey,Blue,Dosbrak
1851,Young,,,,Wayfarers,Diamond Glove,Solana Jersey,Blue,Dosbrak
1852,Old,,,,Laser Eyes,Diamond Glove,Patriot,Green,Dosbrak
1853,Standard,,Sweat,,Wayfarers,Ice Stick,Blue Jersey,Black,Dosbrak
1854,Standard,Russian Hat,,Gold Teeth,Bruised Eye,,Blue Jersey,Green,Dosbrak
1855,Standard,,Sweat,Gold Teeth,Wayfarers,Gold Glove,Blue Jersey,Blockasset,Dosbrak
1856,Standard,,,Jaws,Wayfarers,,Red Jersey,Blue,Dosbrak
1857,Standard,,,,Bruised Eye,,Red Jersey,Russia,Dosbrak
1858,Standard,,,Gold Teeth,,,Black Jersey,Green,Dosbrak
1859,Old,,Sweat,,,Fire Stick,Black Jersey,Green,Dosbrak
1860,Standard,,,,,Raining Ice Pucks,White Jersey,Blue,Dosbrak
1861,Standard,,Big Beard,,,Ice Stick,Blue Jersey,Orange,Dosbrak
1862,Standard,,Big Beard,Jaws,,Diamond Stick,The Red Machine,Red,Dosbrak
1863,Old,,Big Beard,,,Bloody Glove,Solana Jersey,Blue,Dosbrak
1864,Standard,,Sweat,,,Gold Stick,Solana Jersey,Blue,Dosbrak
1865,Standard,Hockey Helmet black,,Gold Teeth,Laser Eyes,Bloody Glove,Patriot,Russia,Dosbrak
1866,Standard,,,,,Dentist,Black Jersey,Green,Dosbrak
1867,Standard,,Sweat,,,Fire Stick,Red Jersey,Russia,Dosbrak
1868,Standard,,Sweat,,,Gold Glove,Red Jersey,Green,Dosbrak
1869,Standard,,,,Bruised Eye,Diamond Stick,White Jersey,Black,Dosbrak
1870,Standard,,Sweat,,,Diamond Glove,Patriot,Orange,Dosbrak
1871,Standard,BA Snapback ,,Dosbrak Bandana,,Fire Stick,Red Jersey,Green,Dosbrak
1872,Standard,,Sweat,,,Ice Stick,Red Jersey,Black,Dosbrak
1873,Old,,,,Wayfarers,Ice Stick,Blue Jersey,Green,Dosbrak
1874,Old,Russian Hat,Bloody,Diamond Grill,Wayfarers,Ice Stick,White Jersey,Black,Dosbrak
1875,Standard,,,,Bruised Eye,,Red Jersey,Black,Dosbrak
1876,Young,Russian Hat,,,Bruised Eye,Gold Glove,Ice Ice Ovi,Green,Dosbrak
1877,Standard,,,,Wayfarers,Bloody Glove,Ice Ice Ovi,Black,Dosbrak
1878,Standard,Crown,,Diamond Grill,,Ice Stick,White Jersey,Blockasset,Dosbrak
1879,Standard,,Bloody,,Wayfarers,Diamond Stick,White Jersey,Blue,Dosbrak
1880,Standard,Hocky Helmet Gold,,,,Gold Glove,Red Jersey,Orange,Dosbrak
1881,Standard,,Sweat,,Laser Eyes,Diamond Stick,Red Jersey,Red,Dosbrak
1882,Standard,,Bloody,,Wayfarers,Ice Stick,Blue Jersey,Green,Dosbrak
1883,Standard,Russian Hat,,,Bruised Eye,Bloody Glove,Patriot,Red,Dosbrak
1884,Standard,,Sweat,Diamond Grill,Laser Eyes,Bloody Glove,Patriot,Green,Dosbrak
1885,Standard,,,,,Fire Stick,Solana Jersey,Russia,Dosbrak
1886,Standard,,Sweat,,,Diamond Glove,White Jersey,Red,Dosbrak
1887,Standard,Russian Hat,Sweat,Jaws,,Gold Stick,Patriot,Green,Dosbrak
1888,Young,,,,,Gold Glove,Blue Jersey,Blue,Dosbrak
1889,Standard,,,Gold Teeth,Wayfarers,Fire Stick,Black Jersey,Red,Dosbrak
1890,Standard,BA Snapback ,,,,Gold Glove,Ice Ice Ovi,Russia,Dosbrak
1891,Standard,Hockey Helmet black,,,,,White Jersey,Blue,Dosbrak
1892,Standard,,,Gold Teeth,Bruised Eye,Fire Stick,Suit,Black,Dosbrak
1893,Standard,,,,Wayfarers,Diamond Glove,Black Jersey,Black,Dosbrak
1894,Standard,,Bloody,,Wayfarers,Ice Stick,Suit,Green,Dosbrak
1895,Standard,,Big Beard,,,Gold Glove,Red Jersey,Green,Dosbrak
1896,Young,Hockey Helmet black,Bloody,,,Gold Stick,Black Jersey,Black,Dosbrak
1897,Standard,,,,,Gold Glove,Red Jersey,Orange,Dosbrak
1898,Young,Russian Hat,Sweat,,,Bloody Glove,Blue Jersey,Russia,Dosbrak
1899,Old,,,,,Fire Stick,Astronaut,Green,Dosbrak
1900,Standard,,,,Bruised Eye,,Red Jersey,Orange,Dosbrak
1901,Young,Russian Hat,Sweat,Diamond Grill,Wayfarers,,White Jersey,Orange,Dosbrak
1902,Old,BA Snapback ,Bloody,Gold Teeth,Bruised Eye,,Solana Jersey,Red,Dosbrak
1903,Standard,BA Snapback ,,,,Ice Stick,Black Jersey,Green,Dosbrak
1904,Standard,,Sweat,,Bruised Eye,Ice Stick,Black Jersey,Green,Dosbrak
1905,Old,,,,,Diamond Stick,White Jersey,Blue,Dosbrak
1906,Standard,Russian Hat,,,,Raining Pucks,White Jersey,Red,Dosbrak
1907,Standard,,Sweat,,,Ice Stick,Red Jersey,Green,Dosbrak
1908,Old,,Sweat,,Wayfarers,,Blue Jersey,Orange,Dosbrak
1909,Old,,Sweat,,,Raining Pucks,Blue Jersey,Green,Dosbrak
1910,Old,Hockey Helmet black,,,Wayfarers,Gold Glove,Solana Jersey,Orange,Dosbrak
1911,Standard,,Sweat,Gold Teeth,Wayfarers,,Patriot,Orange,Dosbrak
1912,Young,,,,,Gold Stick,Suit,Black,Dosbrak
1913,Standard,Hocky Helmet Gold,,,Laser Eyes,Gold Glove,Suit,Blue,Dosbrak
1914,Old,,,,,Ice Stick,Ice Ice Ovi,Red,Dosbrak
1915,Standard,,,,,Bloody Glove,White Jersey,Black,Dosbrak
1916,Standard,Russian Hat,,,Bruised Eye,Raining Pucks,Solana Jersey,Red,Dosbrak
1917,Standard,Russian Hat,Bloody,Diamond Grill,Wayfarers,Diamond Stick,Black Jersey,Green,Dosbrak
1918,Young,,Sweat,,,Diamond Glove,Solana Jersey,Blue,Dosbrak
1919,Young,,Bloody,,,Bloody Glove,Solana Jersey,Blockasset,Dosbrak
1920,Old,,,,,,White Jersey,Black,Dosbrak
1921,Standard,Hocky Helmet Gold,Sweat,Diamond Grill,Wayfarers,Diamond Stick,Black Jersey,Green,Dosbrak
1922,Young,,,,,Bloody Glove,White Jersey,Orange,Dosbrak
1923,Young,,,Diamond Grill,,,White Jersey,Orange,Dosbrak
1924,Young,,,,Bruised Eye,Ice Stick,The Red Machine,Green,Dosbrak
1925,Standard,,,,,Ice Stick,Red Jersey,Blue,Dosbrak
1926,Standard,,Sweat,Gold Teeth,,Bloody Glove,Black Jersey,Green,Dosbrak
1927,Standard,,Bloody,,,,Blue Jersey,Red,Dosbrak
1928,Standard,BA Snapback ,Big Beard,,Wayfarers,Fire Stick,Blue Jersey,Red,Dosbrak
1929,Standard,,,,,Diamond Stick,The Red Machine,Green,Dosbrak
1930,Standard,BA Snapback ,,Diamond Grill,Bruised Eye,Raining Pucks,Patriot,Black,Dosbrak
1931,Standard,,,,Wayfarers,Diamond Glove,Red Jersey,Blockasset,Dosbrak
1932,Old,BA Snapback ,Sweat,,Wayfarers,Raining Pucks,Black Jersey,Russia,Dosbrak
1933,Standard,,Bloody,,,Raining Pucks,Black Jersey,Black,Dosbrak
1934,Standard,Hockey Helmet black,Sweat,Gold Teeth,Bruised Eye,Bloody Glove,Red Jersey,Green,Dosbrak
1935,Standard,Hockey Helmet black,,,,,Blue Jersey,Black,Dosbrak
1936,Old,,,,Bruised Eye,Bloody Glove,Blue Jersey,Blockasset,Dosbrak
1937,Young,,Sweat,,Wayfarers,Raining Pucks,Black Jersey,Blockasset,Dosbrak
1938,Standard,BA Snapback ,Sweat,Jaws,Laser Eyes,Gold Glove,The Red Machine,Orange,Dosbrak
1939,Standard,,Sweat,,,,White Jersey,Black,Dosbrak
1940,Young,,,,,Raining Pucks,Patriot,Orange,Dosbrak
1941,Old,Russian Hat,,,,Raining Pucks,Black Jersey,Green,Dosbrak
