Edition,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature
1697,Standard,Hat,,,,Boots,Solana Jersey,Orange,Dosbrak
1698,Standard,,,Solana Mouthguard,,Ball,CM Jersey,Red,Dosbrak
1699,Standard,Headband,,,Wayfarers,NZ Ball,Shirt,Orange,Dosbrak
1700,Young,,,,,Crown Ball,Solana Jersey,Red,Dosbrak
1701,Old,Headband,,,Wayfarers,Ball,NZ Away Jersey,Purple,Dosbrak
1702,Young,,,Diamond Grill,,Egg Ball,Solana Jersey,Purple,Dosbrak
1703,Young,Headband,,NZ Mouth Guard,,Egg Ball,Solana Jersey,Blockasset,Dosbrak
1704,Young,,,,,Old Ball,Black Tie,Orange,Dosbrak
1705,Standard,,,,,NZ Ball,Shirt,Purple,Dosbrak
1706,Young,,,,Eye Injury,,NZ Old Jersey,Blue,Dosbrak
1707,Standard,Headband,,,Laser Eyes,Crown Ball,Shirt,Purple,Dosbrak
1708,Standard,Headband,Haka,,Laser Eyes,Old Ball,Solana Jersey,Orange,Dosbrak
1709,Standard,,,Solana Mouthguard,,,NZ Away Jersey,Orange,Dosbrak
1710,Old,,,,,Boots,Yellow Jersey,Red,Dosbrak
1711,Standard,,Haka,,Eye Injury,Egg Ball,Solana Jersey,Black,Dosbrak
1712,Old,,,Diamond Grill,,NZ Ball,NZ Away Jersey,Orange,Dosbrak
1713,Standard,,,,Eye Injury,Old Ball,CM Jersey,Red,Dosbrak
1714,Standard,Halo,,Diamond Grill,,Ball,Shirt,Black,Dosbrak
1715,Young,,Sweat,,,Egg Ball,NZ Jersey,Red,Dosbrak
1716,Old,Hat,Haka,,,Old Ball,Shirt,Red,Dosbrak
1717,Standard,,,NZ Mouth Guard,Wayfarers,NZ Ball,Blue Suit,Orange,Dosbrak
1718,Standard,Headband,,,,Ball,CM Jersey,Blue,Dosbrak
1719,Standard,,,,,NZ Ball,NZ Jersey,Purple,Dosbrak
1720,Standard,Halo,,,Laser Eyes,Old Ball,NZ Away Jersey,Black,Dosbrak
1721,Young,BA Snapback,,,,,CM Jersey,Purple,Dosbrak
1722,Standard,BA Snapback,,,Wayfarers,Crown Ball,Blue Suit,Blue,Dosbrak
1723,Old,,Haka,,,Old Ball,Blue Suit,Blue,Dosbrak
1724,Young,Headband,,,,Gold Chain,Shirt,Red,Dosbrak
1725,Standard,,Haka,,,Boots,CM Jersey,Black,Dosbrak
1726,Standard,,,NZ Mouth Guard,Wayfarers,Ball,NZ Jersey,Gold,Dosbrak
1727,Young,,,,,Fire Ball,Shirt,Black,Dosbrak
1728,Standard,,,,Laser Eyes,Old Ball,Yellow Jersey,Orange,Dosbrak
1729,Standard,Headband,,NZ Mouth Guard,,,NZ Jersey,Black,Dosbrak
1730,Standard,Headband,,,,Old Ball,Blue Suit,Red,Dosbrak
1731,Standard,BA Snapback,,,,Ball,NZ Away Jersey,Purple,Dosbrak
1732,Old,,,,,NZ Ball,NZ Jersey,Orange,Dosbrak
1733,Old,,,,Eye Injury,Crown Ball,Blue Suit,Black,Dosbrak
1734,Standard,,Sweat,,,Crown Ball,Solana Jersey,Orange,Dosbrak
1735,Standard,BA Snapback,Haka,,Wayfarers,Egg Ball,CM Jersey,Orange,Dosbrak
1736,Standard,,Sweat,,,Crown Ball,NZ Jersey,Black,Dosbrak
1737,Standard,BA Snapback,,Solana Mouthguard,,Egg Ball,Yellow Jersey,Black,Dosbrak
1738,Standard,Headband,,Solana Mouthguard,,Crown Ball,Solana Jersey,Red,Dosbrak
1739,Old,Halo,,Diamond Grill,,Egg Ball,NZ Jersey,Blockasset,Dosbrak
1740,Standard,,,,,Boots,NZ Jersey,Orange,Dosbrak
1741,Standard,,,,Eye Injury,NZ Ball,NZ Away Jersey,Orange,Dosbrak
1742,Standard,,Haka,,,Ball,NZ Old Jersey,Orange,Dosbrak
1743,Old,,,Diamond Grill,Eye Injury,NZ Ball,Black Tie,Purple,Dosbrak
1744,Standard,Headband,,,Wayfarers,Egg Ball,NZ Old Jersey,Red,Dosbrak
1745,Old,,,,,Gold Chain,NZ Jersey,Orange,Dosbrak
1746,Standard,Halo,,,,Crown Ball,Blue Suit,Purple,Dosbrak
1747,Standard,,,,,Crown Ball,NZ Away Jersey,Blue,Dosbrak
1748,Old,BA Snapback,Sweat,,,Fire Ball,NZ Jersey,Purple,Dosbrak
1749,Young,Headband,,,,Boots,Solana Jersey,Blue,Dosbrak
1750,Old,,Sweat,,Wayfarers,Ball,Yellow Jersey,Red,Dosbrak
1751,Standard,,Haka,,,Old Ball,NZ Jersey,Orange,Dosbrak
1752,Standard,,,,,Crown Ball,NZ Jersey,Gold,Dosbrak
1753,Standard,,,Dosbrak Bandana,,Old Ball,Blue Suit,Orange,Dosbrak
1754,Standard,,,Solana Mouthguard,,Ball,Solana Jersey,Purple,Dosbrak
1755,Standard,,Haka,,,NZ Ball,Solana Jersey,Gold,Dosbrak
1756,Old,BA Snapback,Haka,,,,CM Jersey,Orange,Dosbrak
1757,Old,Halo,,Solana Mouthguard,Wayfarers,Old Ball,NZ Away Jersey,Purple,Dosbrak
1758,Standard,,,,Eye Injury,Gold Chain,Blue Suit,Blue,Dosbrak
1759,Young,,Bane,Solana Mouthguard,Eye Injury,,CM Jersey,Red,Dosbrak
1760,Old,,Sweat,,,Ball,NZ Jersey,Blue,Dosbrak
1761,Standard,,,NZ Mouth Guard,Wayfarers,Crown Ball,NZ Jersey,Blockasset,Dosbrak
1762,Old,Headband,Haka,,,Ball,CM Jersey,Purple,Dosbrak
1763,Young,,Haka,,,Diamond Ball,NZ Jersey,Black,Dosbrak
1764,Standard,,,,Eye Injury,Ball,Solana Jersey,Black,Dosbrak
1765,Standard,,,,,Ball,NZ Jersey,Gold,Dosbrak
1766,Standard,Hat,,,,Fire Ball,Solana Jersey,Blue,Dosbrak
1767,Standard,Headband,,,,Ball,Solana Jersey,Red,Dosbrak
1768,Standard,,Haka,,,Egg Ball,Black Tie,Black,Dosbrak
1769,Old,,,Diamond Grill,,,NZ Jersey,Red,Dosbrak
1770,Standard,BA Snapback,,,,Ball,NZ Jersey,Orange,Dosbrak
1771,Young,,,,Eye Injury,,Solana Jersey,Red,Dosbrak
1772,Old,Headband,,,,Old Ball,Yellow Jersey,Blue,Dosbrak
1773,Old,,Sweat,,,Gold Chain,Solana Jersey,Red,Dosbrak
1774,Old,,Haka,,,NZ Ball,NZ Jersey,Blue,Dosbrak
1775,Standard,,,,,Egg Ball,CM Jersey,Orange,Dosbrak
1776,Standard,Halo,,,,Boots,Solana Jersey,Black,Dosbrak
1777,Standard,Headband,Haka,,Laser Eyes,Crown Ball,NZ Jersey,Black,Dosbrak
1778,Standard,Hat,Sweat,,Wayfarers,Old Ball,CM Jersey,Red,Dosbrak
1779,Old,Headband,,Solana Mouthguard,,Gold Chain,CM Jersey,Red,Dosbrak
1780,Old,Headband,,,,NZ Ball,CM Jersey,Red,Dosbrak
1781,Old,BA Snapback,,,Laser Eyes,NZ Ball,NZ Jersey,Gold,Dosbrak
1782,Standard,Hat,,Diamond Grill,Wayfarers,Ball,Blue Suit,Blockasset,Dosbrak
1783,Standard,,Haka,,Wayfarers,Boots,NZ Jersey,Red,Dosbrak
1784,Old,,,,Wayfarers,Boots,Solana Jersey,Purple,Dosbrak
1785,Standard,,,Diamond Grill,,NZ Ball,CM Jersey,Gold,Dosbrak
1786,Standard,BA Snapback,,,Laser Eyes,Old Ball,Blue Suit,Purple,Dosbrak
1787,Standard,,Bane,,,Ball,NZ Jersey,Purple,Dosbrak
1788,Standard,,,,Eye Injury,,NZ Jersey,Purple,Dosbrak
1789,Old,,,,,Egg Ball,Yellow Jersey,Purple,Dosbrak
1790,Standard,,,,,Boots,NZ Away Jersey,Blockasset,Dosbrak
1791,Standard,,Bane,NZ Mouth Guard,Eye Injury,Ball,Blue Suit,Blockasset,Dosbrak
1792,Standard,Headband,Sweat,,,NZ Ball,Solana Jersey,Orange,Dosbrak
1793,Standard,,,Diamond Grill,,Ball,NZ Jersey,Blue,Dosbrak
1794,Standard,,Sweat,,Eye Injury,Boots,Yellow Jersey,Purple,Dosbrak
1795,Standard,BA Snapback,,Solana Mouthguard,,,NZ Away Jersey,Gold,Dosbrak
1796,Standard,,,,Laser Eyes,Old Ball,CM Jersey,Orange,Dosbrak
1797,Standard,BA Snapback,Haka,,,Boots,Solana Jersey,Purple,Dosbrak
1798,Standard,Headband,,,Wayfarers,NZ Ball,Black Tie,Black,Dosbrak
1799,Young,BA Snapback,,NZ Mouth Guard,Wayfarers,Crown Ball,Solana Jersey,Red,Dosbrak
1800,Standard,,,,,Ball,Shirt,Orange,Dosbrak
1801,Standard,BA Snapback,,,,Ball,Blue Suit,Purple,Dosbrak
1802,Old,Headband,Haka,,,Old Ball,NZ Away Jersey,Red,Dosbrak
1803,Standard,,Haka,,,Gold Chain,NZ Jersey,Purple,Dosbrak
1804,Standard,,,NZ Mouth Guard,,Boom Box,CM Jersey,Black,Dosbrak
1805,Standard,,,,,Gold Chain,Solana Jersey,Blue,Dosbrak
1806,Old,,,,Wayfarers,NZ Ball,Black Tie,Purple,Dosbrak
1807,Standard,,,NZ Mouth Guard,,Ball,Astronaut,Purple,Dosbrak
1808,Standard,Headband,,,,NZ Ball,CM Jersey,Blue,Dosbrak
1809,Standard,Halo,,,,Fire Ball,Solana Jersey,Black,Dosbrak
1810,Old,Headband,,NZ Mouth Guard,,Old Ball,Solana Jersey,Black,Dosbrak
1811,Old,BA Snapback,,,,NZ Ball,Solana Jersey,Orange,Dosbrak
1812,Standard,,,Solana Mouthguard,,Gold Chain,NZ Jersey,Red,Dosbrak
1813,Old,Headband,,Diamond Grill,,Ball,NZ Jersey,Orange,Dosbrak
1814,Young,BA Snapback,,,,,Solana Jersey,Orange,Dosbrak
1815,Standard,,,Diamond Grill,Eye Injury,Boots,Solana Jersey,Orange,Dosbrak
1816,Old,,,,,Ball,NZ Old Jersey,Black,Dosbrak
1817,Standard,,,,Eye Injury,Gold Chain,Solana Jersey,Orange,Dosbrak
1818,Old,,Haka,,,Old Ball,NZ Away Jersey,Orange,Dosbrak
1819,Standard,Headband,,,Wayfarers,Egg Ball,Black Tie,Red,Dosbrak
1820,Standard,Halo,,Solana Mouthguard,,,NZ Jersey,Purple,Dosbrak
1821,Standard,,,,Laser Eyes,,NZ Away Jersey,Blockasset,Dosbrak
1822,Standard,,,Solana Mouthguard,Wayfarers,Boots,Shirt,Orange,Dosbrak
1823,Standard,,Haka,,Eye Injury,NZ Ball,Solana Jersey,Black,Dosbrak
1824,Standard,Hat,,,Wayfarers,Old Ball,Yellow Jersey,Black,Dosbrak
1825,Standard,,,NZ Mouth Guard,,Gold Chain,NZ Jersey,Black,Dosbrak
1826,Standard,BA Snapback,Haka,,,Gold Chain,Black Tie,Orange,Dosbrak
1827,Standard,BA Snapback,,Solana Mouthguard,Wayfarers,Ball,CM Jersey,Purple,Dosbrak
1828,Old,Headband,Haka,,,Boots,Solana Jersey,Orange,Dosbrak
1829,Young,,,,,NZ Ball,NZ Jersey,Red,Dosbrak
1830,Standard,Headband,Sweat,NZ Mouth Guard,,,NZ Jersey,Red,Dosbrak
1831,Standard,,,,,Fire Ball,CM Jersey,Purple,Dosbrak
1832,Standard,,Haka,,,Egg Ball,Yellow Jersey,Blue,Dosbrak
1833,Old,,Haka,,Eye Injury,,Solana Jersey,Red,Dosbrak
1834,Old,,,,Eye Injury,Boots,Shirt,Blue,Dosbrak
1835,Old,,,Solana Mouthguard,,Ball,CM Jersey,Orange,Dosbrak
1836,Standard,BA Snapback,Haka,,,Boots,NZ Away Jersey,Orange,Dosbrak
1837,Young,,,,Wayfarers,Old Ball,NZ Jersey,Blue,Dosbrak
1838,Standard,Hat,,,,NZ Ball,Solana Jersey,Purple,Dosbrak
1839,Young,BA Snapback,,,,,Shirt,Orange,Dosbrak
1840,Standard,,,,,,Shirt,Orange,Dosbrak
1841,Standard,BA Snapback,,Solana Mouthguard,,Old Ball,Shirt,Orange,Dosbrak
1842,Young,,,,,Boots,NZ Jersey,Blue,Dosbrak
1843,Old,Halo,,,,Boom Box,NZ Away Jersey,Black,Dosbrak
1844,Young,,,,,Boots,Solana Jersey,Blue,Dosbrak
1845,Standard,BA Snapback,Haka,,,,Shirt,Red,Dosbrak
1846,Old,Hat,,,,NZ Ball,NZ Jersey,Black,Dosbrak
1847,Old,,,,Eye Injury,Boots,Solana Jersey,Black,Dosbrak
1848,Standard,BA Snapback,,,Wayfarers,Ball,Solana Jersey,Black,Dosbrak
1849,Standard,BA Snapback,,,,NZ Ball,Blue Suit,Purple,Dosbrak
1850,Standard,Headband,,,,Crown Ball,NZ Jersey,Red,Dosbrak
1851,Young,Headband,Haka,,Wayfarers,Ball,NZ Away Jersey,Black,Dosbrak
1852,Standard,BA Snapback,,,,,Shirt,Orange,Dosbrak
1853,Standard,,,,Eye Injury,Crown Ball,NZ Jersey,Black,Dosbrak
1854,Standard,,,NZ Mouth Guard,,Ball,NZ Jersey,Blockasset,Dosbrak
1855,Young,,,,Eye Injury,Boom Box,Solana Jersey,Red,Dosbrak
1856,Young,,,,,Egg Ball,CM Jersey,Orange,Dosbrak
1857,Standard,,,,,NZ Ball,NZ Jersey,Gold,Dosbrak
1858,Standard,,,Solana Mouthguard,,Ball,NZ Away Jersey,Black,Dosbrak
1859,Old,,Sweat,,Eye Injury,,NZ Away Jersey,Blue,Dosbrak
1860,Standard,Halo,,,,Ball,Solana Jersey,Purple,Dosbrak
1861,Standard,Headband,,,,Boots,NZ Jersey,Red,Dosbrak
1862,Old,Hat,,,,Egg Ball,Solana Jersey,Blue,Dosbrak
1863,Old,Crown,Haka,,Laser Eyes,Egg Ball,Solana Jersey,Gold,Dosbrak
1864,Old,,,NZ Mouth Guard,Laser Eyes,Crown Ball,Solana Jersey,Orange,Dosbrak
1865,Standard,,Haka,,,Crown Ball,Astronaut,Orange,Dosbrak
1866,Old,Halo,,,,,CM Jersey,Blue,Dosbrak
1867,Young,,,,Wayfarers,Old Ball,NZ Away Jersey,Purple,Dosbrak
1868,Standard,,,,,Ball,Blue Suit,Black,Dosbrak
1869,Old,,,,,Boots,Solana Jersey,Blue,Dosbrak
1870,Standard,,,,Eye Injury,Boots,NZ Jersey,Black,Dosbrak
1871,Standard,Halo,Haka,,,NZ Ball,NZ Jersey,Orange,Dosbrak
1872,Old,,,Solana Mouthguard,Eye Injury,,Blue Suit,Black,Dosbrak
1873,Old,,Sweat,,Wayfarers,Egg Ball,CM Jersey,Black,Dosbrak
1874,Standard,BA Snapback,Haka,,Wayfarers,NZ Ball,Solana Jersey,Blue,Dosbrak
1875,Old,BA Snapback,,,Laser Eyes,,CM Jersey,New Zealand,Dosbrak
1876,Standard,Hat,Sweat,,Wayfarers,Crown Ball,CM Jersey,Blue,Dosbrak
1877,Young,,,,,NZ Ball,Yellow Jersey,Purple,Dosbrak
1878,Standard,Hat,Haka,,Wayfarers,Egg Ball,Solana Jersey,Orange,Dosbrak
1879,Old,BA Snapback,,,,,CM Jersey,Blue,Dosbrak
1880,Old,,Haka,,Laser Eyes,Boots,NZ Jersey,Red,Dosbrak
1881,Standard,,,Diamond Grill,,Boots,NZ Jersey,Black,Dosbrak
1882,Standard,,Sweat,,,,NZ Jersey,Black,Dosbrak
1883,Old,Headband,Haka,,Wayfarers,Gold Chain,NZ Jersey,Blockasset,Dosbrak
1884,Standard,Headband,,,,,CM Jersey,Red,Dosbrak
1885,Standard,,,,Wayfarers,Boom Box,Blue Suit,Red,Dosbrak
1886,Old,,,NZ Mouth Guard,Eye Injury,Ball,NZ Away Jersey,Orange,Dosbrak
1887,Standard,,,NZ Mouth Guard,,Old Ball,Solana Jersey,Orange,Dosbrak
1888,Old,Headband,,Diamond Grill,,Gold Chain,Solana Jersey,Red,Dosbrak
1889,Standard,Headband,,,,Old Ball,Solana Jersey,Orange,Dosbrak
1890,Young,,Haka,,Wayfarers,,NZ Away Jersey,Blue,Dosbrak
1891,Standard,Headband,,,,NZ Ball,Astronaut,Orange,Dosbrak
1892,Young,BA Snapback,Bane,,,NZ Ball,Solana Jersey,Purple,Dosbrak
1893,Standard,,,,,Crown Ball,NZ Away Jersey,Red,Dosbrak
1894,Standard,,Haka,,,Diamond Ball,Solana Jersey,Purple,Dosbrak
1895,Old,,,,Eye Injury,Egg Ball,NZ Jersey,Black,Dosbrak
1896,Standard,Headband,,,,Old Ball,NZ Jersey,Black,Dosbrak
1897,Standard,,Sweat,,,Boots,NZ Away Jersey,Black,Dosbrak
1898,Old,Hat,,,Wayfarers,,Blue Suit,Black,Dosbrak
1899,Standard,,,,Laser Eyes,Boots,Solana Jersey,Orange,Dosbrak
1900,Standard,Hat,,,Wayfarers,Old Ball,Shirt,Black,Dosbrak
1901,Young,Headband,,,,Crown Ball,Shirt,Orange,Dosbrak
1902,Old,,,,,Crown Ball,Shirt,Blue,Dosbrak
1903,Standard,,,,Eye Injury,NZ Ball,CM Jersey,Purple,Dosbrak
1904,Standard,Headband,Haka,,,Egg Ball,Black Tie,Purple,Dosbrak
1905,Old,,,,Wayfarers,,Solana Jersey,Purple,Dosbrak
1906,Standard,Headband,,NZ Mouth Guard,Laser Eyes,Old Ball,NZ Old Jersey,Orange,Dosbrak
1907,Standard,Crown,,,,,Solana Jersey,Purple,Dosbrak
1908,Young,,,,,NZ Ball,Solana Jersey,Purple,Dosbrak
1909,Old,Crown,,,,Egg Ball,Shirt,Orange,Dosbrak
1910,Old,BA Snapback,,Solana Mouthguard,,Ball,NZ Old Jersey,Blockasset,Dosbrak
1911,Old,,Haka,,Eye Injury,NZ Ball,Yellow Jersey,Red,Dosbrak
1912,Old,,Haka,,Eye Injury,Egg Ball,Blue Suit,Red,Dosbrak
1913,Standard,BA Snapback,,Solana Mouthguard,,Boots,Solana Jersey,Purple,Dosbrak
1914,Standard,,Haka,,Eye Injury,Boots,Shirt,Gold,Dosbrak
1915,Standard,,,,,Ball,CM Jersey,Orange,Dosbrak
1916,Standard,,Haka,,Wayfarers,Old Ball,NZ Jersey,Orange,Dosbrak
1917,Standard,Hat,,Solana Mouthguard,Wayfarers,Egg Ball,Astronaut,Black,Dosbrak
1918,Young,Halo,Haka,,,Ball,NZ Jersey,Black,Dosbrak
1919,Standard,,Haka,,,Boots,NZ Away Jersey,Black,Dosbrak
1920,Standard,,,,Wayfarers,Crown Ball,CM Jersey,Orange,Dosbrak
1921,Old,,,,,Boots,NZ Jersey,Blue,Dosbrak
1922,Standard,Crown,,,,,Solana Jersey,Blockasset,Dosbrak
1923,Standard,Hat,,,,Fire Ball,CM Jersey,Blue,Dosbrak
1924,Old,,,,Wayfarers,Ball,Shirt,Red,Dosbrak
1925,Old,,,NZ Mouth Guard,Wayfarers,Old Ball,Solana Jersey,Blue,Dosbrak
1926,Standard,,Haka,,,NZ Ball,CM Jersey,Purple,Dosbrak
1927,Standard,,Sweat,,,Boots,NZ Away Jersey,Red,Dosbrak
1928,Old,BA Snapback,,NZ Mouth Guard,,Fire Ball,Shirt,Blue,Dosbrak
1929,Young,,Haka,,Eye Injury,NZ Ball,Blue Suit,Red,Dosbrak
1930,Old,,Sweat,,,NZ Ball,CM Jersey,Blue,Dosbrak
1931,Standard,,,NZ Mouth Guard,Wayfarers,,NZ Away Jersey,Purple,Dosbrak
1932,Old,,Haka,,Wayfarers,Crown Ball,NZ Old Jersey,Purple,Dosbrak
1933,Old,,,,,,Blue Suit,Blue,Dosbrak
1934,Old,,,,,Old Ball,NZ Away Jersey,Purple,Dosbrak
1935,Standard,,,,Eye Injury,Egg Ball,Shirt,Orange,Dosbrak
1936,Standard,,Haka,,Laser Eyes,Egg Ball,NZ Away Jersey,Black,Dosbrak
1937,Old,Halo,,,,Fire Ball,NZ Jersey,Blue,Dosbrak
1938,Standard,Halo,Haka,,Wayfarers,Fire Ball,NZ Jersey,Red,Dosbrak
1939,Standard,Hat,Haka,,,Old Ball,NZ Away Jersey,Purple,Dosbrak
1940,Standard,BA Snapback,Sweat,,Wayfarers,Boots,NZ Away Jersey,Blue,Dosbrak
1941,Old,BA Snapback,,,,Boots,Solana Jersey,Orange,Dosbrak
1942,Standard,Headband,,,,Ball,NZ Jersey,Blue,Dosbrak
1943,Standard,Halo,,,,Crown Ball,Black Tie,Orange,Dosbrak
1944,Standard,Halo,,,,,Blue Suit,Blue,Dosbrak
1945,Old,,,Solana Mouthguard,Eye Injury,Diamond Ball,NZ Jersey,Purple,Dosbrak
1946,Old,BA Snapback,,,,Boots,NZ Away Jersey,Orange,Dosbrak
1947,Old,Hat,,,,Crown Ball,NZ Away Jersey,Orange,Dosbrak
1948,Old,Hat,Haka,,Wayfarers,Fire Ball,NZ Away Jersey,Purple,Dosbrak
1949,Standard,,Sweat,,,,NZ Away Jersey,Gold,Dosbrak
1950,Old,,Sweat,,,Ball,NZ Jersey,Orange,Dosbrak
1951,Standard,,,NZ Mouth Guard,Eye Injury,Crown Ball,Solana Jersey,Orange,Dosbrak
1952,Standard,,,NZ Mouth Guard,Eye Injury,Crown Ball,Yellow Jersey,Orange,Dosbrak
1953,Standard,BA Snapback,,Solana Mouthguard,,Crown Ball,NZ Old Jersey,Red,Dosbrak
1954,Standard,,Bane,,,Boots,Solana Jersey,Black,Dosbrak
1955,Old,Hat,,,,Ball,Blue Suit,Red,Dosbrak
1956,Standard,Headband,,,,,Astronaut,Black,Dosbrak
1957,Standard,,Sweat,,,Fire Ball,NZ Jersey,Purple,Dosbrak
1958,Standard,Hat,,,,Ball,Shirt,Orange,Dosbrak
1959,Standard,,,Solana Mouthguard,,Old Ball,NZ Jersey,Red,Dosbrak
1960,Old,,,Diamond Grill,,Crown Ball,Solana Jersey,Purple,Dosbrak
1961,Young,,,,Eye Injury,Boots,Solana Jersey,Red,Dosbrak
1962,Standard,Headband,,,Laser Eyes,Ball,Black Tie,Orange,Dosbrak
1963,Old,,,,,Fire Ball,CM Jersey,Purple,Dosbrak
1964,Standard,,,,Laser Eyes,Old Ball,Blue Suit,Black,Dosbrak
1965,Standard,Headband,,,,Old Ball,NZ Old Jersey,Black,Dosbrak
1966,Old,,,,,Old Ball,Blue Suit,Red,Dosbrak
1967,Young,Headband,,,,Crown Ball,Blue Suit,Red,Dosbrak
1968,Standard,,Haka,,Eye Injury,Boots,CM Jersey,Red,Dosbrak
1969,Old,,Haka,,,NZ Ball,CM Jersey,Blue,Dosbrak
1970,Standard,Headband,,,,Boots,Solana Jersey,Red,Dosbrak
1971,Old,BA Snapback,,,,Gold Chain,NZ Away Jersey,Red,Dosbrak
1972,Old,,,Solana Mouthguard,Wayfarers,Boots,Shirt,Red,Dosbrak
1973,Standard,,,,,Ball,NZ Jersey,Blue,Dosbrak
1974,Standard,BA Snapback,,Diamond Grill,Wayfarers,Crown Ball,Black Tie,Black,Dosbrak
1975,Standard,,,NZ Mouth Guard,Eye Injury,Egg Ball,Yellow Jersey,Red,Dosbrak
1976,Standard,,Haka,,,Gold Chain,NZ Away Jersey,Orange,Dosbrak
1977,Standard,,,,Eye Injury,Old Ball,NZ Jersey,Blue,Dosbrak
1978,Standard,Headband,,,,Boots,CM Jersey,Orange,Dosbrak
1979,Standard,,Haka,,,NZ Ball,Blue Suit,Orange,Dosbrak
1980,Standard,,,,,Ball,NZ Old Jersey,Purple,Dosbrak
1981,Standard,Hat,,,,,Solana Jersey,Purple,Dosbrak
1982,Old,,Haka,,Eye Injury,Gold Chain,NZ Jersey,Blue,Dosbrak
1983,Young,,Bane,,,Egg Ball,Yellow Jersey,Orange,Dosbrak
1984,Standard,,,,,Boots,NZ Jersey,Blue,Dosbrak
1985,Standard,,,,,Old Ball,Blue Suit,Black,Dosbrak
1986,Old,,,,Laser Eyes,,Blue Suit,Black,Dosbrak
1987,Young,,,,,Boom Box,NZ Away Jersey,Purple,Dosbrak
1988,Old,,Sweat,,,Fire Ball,NZ Away Jersey,Red,Dosbrak
1989,Standard,,Sweat,,Wayfarers,Crown Ball,Yellow Jersey,Blue,Dosbrak
1990,Young,,,Diamond Grill,Wayfarers,Egg Ball,CM Jersey,Blue,Dosbrak
1991,Old,,,,,Old Ball,CM Jersey,Red,Dosbrak
1992,Old,BA Snapback,,NZ Mouth Guard,,Crown Ball,NZ Jersey,Orange,Dosbrak
1993,Standard,BA Snapback,,,,Fire Ball,Solana Jersey,Blue,Dosbrak
1994,Standard,,Bane,NZ Mouth Guard,,Ball,Solana Jersey,Orange,Dosbrak
1995,Standard,,Haka,,Eye Injury,Boom Box,Solana Jersey,Gold,Dosbrak
1996,Young,,,,,NZ Ball,Shirt,Red,Dosbrak
1997,Standard,,,,,,Black Tie,Purple,Dosbrak
1998,Standard,,,Solana Mouthguard,Eye Injury,Old Ball,CM Jersey,Orange,Dosbrak
1999,Standard,BA Snapback,,,,Boots,Shirt,Red,Dosbrak
